기준_년_코드,기준_분기_코드,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,폴리곤_좌표,상권_중앙위경도_값
2022,1,2110981,4,241767.9138888889,363417.0333333333,316388.48055555555,335569.98055555555,684184.8444444444,523450.7444444444,2118.0,907.0,0.0,907.0,361.0,57.0,10.0,137.0,201.0,230.0,17.0,13.0,0.0,423398,101071,83854,53926,54541,74961,55046,60430,60905,61965,62279,62511,58655,56652,204328,441787,11680,"POLYGON ((204374.6361 441640.827299999, 204320.90350000001 441596.3201, 204309.4585 441610.159800001, 204293.028 441630.01940000104, 204291.1969 441632.2282, 204312.9201 441650.1593, 204243.6192 441733.4813, 204227.8741 441752.41200000106, 204212.8187 441770.6415, 204147.7492 441849.42909999896, 204180.2595 441876.192299999, 204212.9388 441903.0946, 204246.3631 441930.6099, 204277.65840000001 441956.373299999, 204315.2116 441987.28759999905, 204378.9304 441910.076199999, 204395.0447 441890.5496, 204409.6428 441872.861, 204433.083 441844.45560000103, 204460.1033 441811.713300001, 204504.7973 441757.55529999896, 204509.1668 441752.260600001, 204449.8444 441703.123199999, 204408.7431 441669.078500001, 204374.6361 441640.827299999))","37.47550836944001, 127.04892921001091"
2022,1,2110977,3,96787.36296296296,205569.25555555557,204720.22222222225,181276.6925925926,395572.24074074073,290886.4703703704,691.0,340.0,0.0,340.0,148.0,17.0,1.0,34.0,42.0,42.0,7.0,0.0,0.0,154927,36628,32525,21717,20430,24954,18671,22920,22457,22959,23510,23369,19838,19873,204149,441990,11680,"POLYGON ((204179.0836 441930.24090000096, 204153.4722 441909.03869999904, 204045.795 442038.899900001, 204082.3376 442047.011299999, 204115.4632 442054.36480000097, 204148.4048 442061.6763, 204185.7193 442069.959799999, 204250.7731 441989.5886, 204225.2207 441968.4353, 204202.0482 441949.252, 204179.0836 441930.24090000096))","37.477338239228565, 127.04690671040551"
2022,1,2120215,32,96087.6875,428649.02222222224,360658.4059027778,309019.3618055555,435052.6430555555,293540.6461805556,3513.0,2227.0,0.0,2227.0,61656.0,29.0,0.0,132.0,602.0,98.0,158.0,114.0,288.0,2958213,453698,633000,549597,546692,519003,256222,471871,462415,465707,496911,480904,301905,278500,204984,445257,11680,"POLYGON ((205225.0337 445433.018200001, 205255.6477 445362.91520000104, 205253.8451 445362.217, 205252.1824 445361.571699999, 205293.8749 445260.1197, 205314.4316 445210.0995, 205329.867 445172.53999999905, 205343.8405 445138.53759999905, 205287.2653 445115.2728, 205231.1401 445092.1931, 205178.4249 445070.5154, 205147.0644 445057.619200001, 205146.3633 445057.3311, 205103.38 445039.6555, 205103.2774 445039.89440000104, 205086.6194 445032.996300001, 205086.6926 445032.825099999, 205046.3065 445016.294600001, 205031.6524 445010.29649999907, 204999.9661 444997.327, 204960.2181 444981.057600001, 204966.618 444943.72729999904, 204921.6394 444925.339, 204907.7169 444959.42600000097, 204897.8721 444955.369899999, 204871.1754 444944.3695, 204895.1787 444886.384099999, 204859.3559 444871.135, 204835.476 444929.596999999, 204803.7984 444916.5286, 204777.1228 444905.5243, 204747.9479 444976.545299999, 204728.4663 445023.9726, 204720.6404 445043.0252, 204709.3797 445070.4399, 204706.5346 445077.3629, 204680.3697 445141.0559, 204656.5671 445199.2981, 204649.8069 445215.8387, 204640.0016 445239.8313, 204623.602 445279.955800001, 204731.0143 445335.8431, 204733.3189 445359.3629, 204734.3496 445376.550799999, 204731.7864 445385.4877, 204728.5834 445392.70649999904, 204697.1396 445438.92909999896, 204685.0707 445456.670299999, 204744.4598 445482.1941, 204752.7789 445462.6251, 204766.7865 445429.674799999, 204777.5836 445404.276799999, 204809.1656 445417.268999999, 204795.7795 445449.750499999, 204786.0866 445473.270400001, 204776.699 445496.0494, 204814.5697 445512.324899999, 204842.4923 445524.325300001, 204887.7148 445543.762800001, 204888.6876 445544.1735, 204966.0704 445577.1118, 205024.5836 445599.5976, 205073.5669 445618.4033, 205133.952 445641.586100001, 205153.8482 445596.025699999, 205175.5762 445546.2706, 205225.0337 445433.018200001))","37.506770010092765, 127.05636895451428"
2022,1,2120219,13,132657.51538461537,421210.83504273504,503134.8128205128,472981.54017094016,938960.1025641026,659135.3555555556,1039.0,418.0,0.0,418.0,17161.0,14.0,0.0,2.0,17.0,21.0,20.0,5.0,119.0,1098958,166098,190066,161753,190527,266048,124466,147739,146622,149629,153362,155576,179577,166454,205344,444397,11680,"POLYGON ((205291.4871 444553.879000001, 205306.4411 444518.9012, 205323.4896 444525.917300001, 205371.0145 444527.1292, 205375.942 444527.254799999, 205424.8368 444528.501700001, 205440.7102 444528.906400001, 205496.2981 444530.323899999, 205552.2063 444552.9087, 205582.8668 444565.2951, 205610.4588 444576.441400001, 205625.4425 444539.3638, 205681.0527 444562.1461, 205665.1545 444598.536599999, 205718.8598 444620.23189999897, 205721.5823 444564.168400001, 205723.7464 444519.604800001, 205736.0563 444524.619899999, 205718.7916 444445.533299999, 205689.3473 444433.5636, 205643.4227 444414.89430000103, 205557.283 444379.8772, 205550.8281 444377.2533, 205457.7169 444339.4027, 205426.6587 444326.777100001, 205428.0756 444323.45570000104, 205429.6456 444319.775800001, 205434.0157 444309.575999999, 205440.9067 444293.436799999, 205442.4762 444289.7665, 205450.1262 444271.886600001, 205455.5465 444259.20680000103, 205464.3067 444238.7172, 205464.9567 444237.187200001, 205473.5004 444217.204299999, 205477.3171 444208.2776, 205479.697 444203.657600001, 205480.8072 444201.067700001, 205463.7179 444193.670299999, 205446.0501 444180.41609999904, 205395.6933 444135.7227, 205380.0038 444173.02810000104, 205379.9728 444173.102, 205375.2732 444183.8139, 205354.08000000002 444232.120200001, 205352.675 444235.256999999, 205342.3849 444260.3092, 205330.8023 444288.508300001, 205229.4137 444248.174000001, 205183.675 444229.9781, 205137.4471 444211.5878, 205122.0248 444205.452400001, 205041.3719 444173.366900001, 205002.9381 444158.077, 204978.4923 444218.0722, 204978.5149 444218.0814, 204978.0574 444219.252800001, 204978.0149 444219.2359, 204965.5788 444249.55409999896, 204958.7611 444266.1753, 204951.8355 444283.0592, 205073.7237 444330.6198, 205058.7856 444344.626399999, 205084.8073 444355.149700001, 205127.9126 444372.5833, 205171.367 444390.1568, 205192.8776 444398.8561, 205223.1972 444411.1176, 205233.5921 444415.32159999904, 205250.2778 444422.069900001, 205251.3868 444422.517899999, 205267.1632 444428.8983, 205278.2404 444433.3783, 205283.6745 444435.5759, 205305.302 444444.3226, 205278.6002 444507.443600001, 205284.8191 444510.002699999, 205230.4874 444641.3048, 205250.5635 444649.57200000103, 205265.5526 444614.5339, 205269.6821 444604.880999999, 205291.4871 444553.879000001))","37.49901935242015, 127.06043430040828"
2022,1,2120206,11,158777.31515151515,437930.27777777775,442742.7323232323,397148.25151515147,625027.0191919191,424630.1585858586,4039.0,2082.0,0.0,2082.0,5280.0,54.0,5.0,191.0,181.0,83.0,59.0,17.0,334.0,1111630,199548,243546,187184,184478,187863,109012,169304,168005,169222,175522,171509,133139,124932,203903,444198,11680,"POLYGON ((203881.6918 444527.3134, 203888.4044 444509.3664, 203976.4231 444538.7523, 203991.2659 444499.09029999905, 203997.4684 444482.516899999, 203996.7683 444482.179, 203930.6249 444455.2305, 203910.7595 444449.6042, 203913.7398 444441.6413, 203920.6527 444423.170600001, 203921.7256 444420.3015, 203923.8112 444414.73960000096, 203927.3409 444405.3267, 203936.2351 444381.193, 203950.3101 444343.6206, 203950.9606 444341.8576, 203951.5866 444340.192, 203973.4529 444282.0096, 203979.2617 444266.5536, 203981.5371 444260.513499999, 203986.2759 444247.9353, 203995.6403 444223.0792, 204012.5871 444178.1318, 204024.9262 444145.40530000103, 204034.0658 444121.4343, 204042.7496 444098.658299999, 204084.6371 444114.900599999, 204086.6625 444107.46440000104, 204128.5069 444123.003900001, 204142.5672 444085.679300001, 204143.9307 444082.059900001, 204157.1258 444047.032400001, 204157.4567 444046.8903, 204074.8309 444012.3442, 204100.8309 443942.27019999904, 204131.1537 443860.78759999905, 204075.3148 443839.251599999, 204069.7044 443837.0878, 204049.6486 443829.3529, 204049.6021 443829.4705, 204018.12 443910.40420000104, 204003.5472 443904.78999999905, 203959.9778 443888.0034, 203976.5049 443938.8923, 203990.0661 443980.6481, 203937.354 443960.9376, 203916.3332 443953.077299999, 203902.8974 443948.053099999, 203870.9678 443936.113700001, 203868.5838 443935.2227, 203845.5862 443926.623400001, 203815.2456 443915.277899999, 203790.8027 443980.843900001, 203837.903 443998.4725, 203840.8591 443999.579600001, 203869.8236 444010.4209, 203873.1577 444011.668099999, 203873.3188 444011.72839999903, 203903.2051 444022.9154, 203878.4082 444090.3894, 203901.8579 444099.194700001, 203865.9886 444196.285399999, 203829.5603 444173.70800000103, 203821.1082 444168.466, 203799.1679 444154.8587, 203763.6045 444132.80220000097, 203739.3769 444117.775900001, 203711.158 444192.9189, 203693.2253 444240.7192, 203681.5459 444271.8498, 203726.9401 444299.90729999903, 203726.979 444299.931399999, 203732.044 444303.0623, 203743.3362 444310.0416, 203758.4915 444319.408600001, 203758.7801 444319.586999999, 203771.955 444327.7304, 203802.4657 444346.5891, 203793.6974 444370.2138, 203760.8869 444358.058499999, 203746.6471 444352.7831, 203730.5277 444346.8113, 203712.3275 444340.068700001, 203662.8312 444321.73210000095, 203657.4128 444336.174699999, 203647.0457 444363.807499999, 203682.8692 444377.1789, 203717.6177 444390.1493, 203752.2782 444403.0858, 203777.9419 444412.66520000104, 203786.8247 444415.9803, 203822.5112 444429.300799999, 203798.0684 444494.493799999, 203762.6129 444481.3204, 203727.8444 444468.40190000104, 203706.9595 444460.641799999, 203695.0152 444492.0342, 203742.8565 444509.7826, 203786.294 444525.897299999, 203820.1445 444538.4559, 203870.5328 444557.148499999, 203881.6918 444527.3134))","37.49723356283846, 127.04413724979848"
2022,1,2120213,13,156482.68803418803,262434.4435897436,292428.57435897435,270610.3333333333,544009.0735042735,449154.6683760684,4094.0,2304.0,0.0,2304.0,8472.0,89.0,7.0,401.0,251.0,118.0,44.0,34.0,222.0,1659343,312389,348204,268175,264366,294025,172185,249849,246827,250811,262284,257967,200929,190678,204754,445856,11680,"POLYGON ((204774.7116 446009.04859999905, 204791.1835 445970.6088, 204802.1104 445972.995999999, 204829.1598 445940.782600001, 204846.533 445945.1624, 204852.4715 445948.7312, 204860.1598 445938.3464, 204866.3233 445939.688100001, 204878.5695 445942.3539, 204882.279 445944.5144, 204901.8721 445955.926200001, 204930.5757 445889.8018, 204942.314 445862.7612, 204954.5475 445823.628699999, 204958.9338 445809.5989, 204979.6857 445743.21680000104, 205019.5921 445758.5733, 205073.7603 445779.418, 205133.952 445641.586100001, 205073.5669 445618.4033, 205024.5836 445599.5976, 204966.0704 445577.1118, 204888.6876 445544.1735, 204887.7148 445543.762800001, 204842.4923 445524.325300001, 204814.5697 445512.324899999, 204797.0585 445553.28910000104, 204785.0589 445581.35999999905, 204753.4673 445567.6395, 204724.6564 445636.7235, 204709.5837 445630.2873, 204695.9539 445624.4671, 204680.0941 445617.6949, 204665.0477 445636.774499999, 204637.3143 445671.94180000003, 204616.1121 445698.827400001, 204590.3329 445731.5166, 204619.5235 445743.949899999, 204602.0313 445766.0264, 204571.464 445804.60359999904, 204555.8908 445824.258300001, 204548.4327 445833.6701, 204521.6413 445812.0438, 204547.9535 445778.47749999905, 204524.0821 445760.0162, 204557.7105 445717.622099999, 204580.3267 445689.1108, 204589.0074 445678.167300001, 204597.749 445667.1472, 204606.8921 445655.6204, 204610.4462 445651.139900001, 204633.6374 445621.90420000104, 204638.3835 445615.920700001, 204647.8856 445603.941600001, 204680.471 445562.862400001, 204696.3561 445542.8358, 204704.2112 445532.933, 204718.6825 445514.691400001, 204744.4598 445482.1941, 204685.0707 445456.670299999, 204671.5005 445470.9, 204655.6064 445487.5656, 204625.2281 445519.4198, 204588.8358 445557.5789, 204574.7866 445575.2926, 204553.4693 445602.1701, 204498.2807 445671.7536, 204468.7373 445709.002800001, 204449.0131 445733.871200001, 204435.4459 445750.9769, 204413.4576 445778.700300001, 204373.7042 445828.8223, 204412.3946 445843.272700001, 204447.6082 445856.4243, 204511.6202 445880.130100001, 204512.7332 445880.543, 204552.1246 445895.137599999, 204562.4836 445898.96759999904, 204591.5151 445909.701099999, 204613.0158 445917.192399999, 204633.4954 445967.498, 204667.9899 446052.22969999904, 204666.8166 446054.9509, 204666.6368 446055.36779999896, 204663.6978 446062.182499999, 204657.9825 446075.637499999, 204657.7614 446076.1579, 204648.7202 446097.4427, 204636.886 446125.30220000097, 204636.8735 446125.33159999904, 204634.5263 446130.8561, 204631.461 446138.071900001, 204627.6751 446146.9847, 204615.7796 446174.98970000097, 204615.6074 446175.3934, 204615.5308 446175.5737, 204615.3261 446176.055600001, 204600.5652 446210.8025, 204590.239 446235.1142, 204589.8735 446235.9747, 204592.1649 446236.9157, 204637.4471 446255.888, 204667.4691 446243.454600001, 204694.8371 446232.119200001, 204736.133 446215.016000001, 204715.1457 446164.9114, 204711.5751 446156.3871, 204726.6474 446121.2137, 204737.6881 446095.4487, 204756.4814 446051.59160000103, 204774.7116 446009.04859999905))","37.51216823841516, 127.05377153085408"
2022,1,2120218,10,400.69444444444446,220803.27777777775,214974.60111111111,196141.5433333333,255509.6677777778,53122.35111111111,28.0,17.0,0.0,17.0,290.0,,,,,,,,,42425,2833,7854,9769,10354,9247,2368,6047,6118,6304,6842,6818,5499,4800,205224,445843,11680,"POLYGON ((205380.616 445952.441500001, 205386.0852 445940.525699999, 205446.2919 445803.1468, 205474.0717 445739.376, 205153.8482 445596.025699999, 205133.952 445641.586100001, 205073.7603 445779.418, 205023.7188 445894.008199999, 204987.2016 445977.6284, 204973.0074 446010.1314, 204979.1006 446011.4486, 205008.451 446017.2689, 205037.9297 446022.862400001, 205067.1643 446029.6438, 205096.528 446035.771199999, 205125.8967 446041.8947, 205155.2858 446049.2816, 205162.5052 446051.096200001, 205179.2707 446054.7204, 205204.1046 446060.0888, 205219.5718 446063.4323, 205235.1032 446066.7897, 205250.7686 446070.176200001, 205266.3186 446073.53759999905, 205267.9149 446073.8827, 205324.5053 446086.1165, 205343.7569 446036.613299999, 205357.7763 446004.5448, 205371.6937 445972.4312, 205380.616 445952.441500001))","37.5120485682594, 127.0590875108244"
2022,1,2120211,6,104093.3314814815,202557.7703703704,239170.3092592593,204412.87962962964,400672.55,331929.9851851852,1638.0,726.0,0.0,726.0,984.0,23.0,0.0,58.0,51.0,24.0,61.0,42.0,102.0,1024497,151035,190772,166990,179559,229687,106455,144532,145031,148259,151256,151202,149328,134887,204652,444566,11680,"POLYGON ((204761.806 444719.763599999, 204758.0677 444674.4268, 204804.2118 444693.2689, 204819.0157 444658.9011, 204834.3272 444623.35469999904, 204814.6792 444615.2863, 204750.8382 444589.0704, 204724.0196 444578.0581, 204715.9417 444574.741, 204682.2721 444560.9146, 204701.857 444508.9374, 204714.8713 444474.3959, 204729.6708 444435.1174, 204690.0314 444418.807800001, 204655.4276 444404.569399999, 204618.03340000001 444389.184, 204571.4501 444370.0164, 204571.2527 444369.933, 204560.6452 444398.078299999, 204545.8322 444437.3817, 204533.0516 444471.2929, 204523.7996 444495.8419, 204520.2199 444505.3397, 204499.2419 444561.000800001, 204497.0413 444566.836300001, 204469.6881 444639.4168, 204468.8353 444641.6796, 204514.1078 444660.237400001, 204517.7179 444661.7171, 204553.2973 444676.3025, 204597.8536 444694.567199999, 204627.1623 444706.58149999904, 204662.8727 444721.3379, 204694.9423 444734.3664, 204727.2808 444747.6229, 204727.7718 444747.823799999, 204761.1302 444761.498199999, 204765.3913 444763.245200001, 204761.806 444719.763599999))","37.50054579641033, 127.05260967286942"
2022,1,1001496,12,41170.58981481482,355590.0240740741,319332.5555555556,317756.28425925924,478494.2481481482,216347.40925925924,29.0,18.0,0.0,18.0,15904.0,,,,,,,,,92815,6267,17913,21171,22211,19976,5277,13648,13721,14053,15264,15081,11312,9736,205310,445727,11680,"POLYGON ((205269.6699 445368.3247, 205255.6477 445362.91520000104, 205225.0337 445433.018200001, 205175.5762 445546.2706, 205153.8482 445596.025699999, 205133.952 445641.586100001, 205073.7603 445779.418, 205023.7188 445894.008199999, 204987.2016 445977.6284, 204973.0074 446010.1314, 204979.1006 446011.4486, 205008.451 446017.2689, 205037.9297 446022.862400001, 205067.1643 446029.6438, 205096.528 446035.771199999, 205125.8967 446041.8947, 205155.2858 446049.2816, 205162.5052 446051.096200001, 205179.2707 446054.7204, 205204.1046 446060.0888, 205219.5718 446063.4323, 205235.1032 446066.7897, 205250.7686 446070.176200001, 205266.3186 446073.53759999905, 205267.9149 446073.8827, 205324.5053 446086.1165, 205343.7569 446036.613299999, 205357.7763 446004.5448, 205371.6937 445972.4312, 205380.616 445952.441500001, 205386.0852 445940.525699999, 205446.2919 445803.1468, 205474.0717 445739.376, 205503.4646 445671.902100001, 205548.7778 445567.9034, 205562.8613 445535.8639, 205577.4967 445504.0635, 205583.9802 445490.002499999, 205584.162 445489.6044, 205479.0675 445449.07269999903, 205469.667 445445.4473, 205368.6346 445406.48980000097, 205365.6685 445405.346100001, 205269.6699 445368.3247))","37.511002913176945, 127.06005939988393"
2022,1,2110992,8,164578.5013888889,197131.2083333333,239362.65694444443,230823.86666666667,491695.34305555554,407630.2791666667,7894.0,3681.0,0.0,3681.0,2179.0,206.0,3.0,595.0,582.0,346.0,223.0,84.0,137.0,2028880,515920,395595,237407,249265,371133,259560,276903,277635,283048,284199,286910,313602,306579,204993,444495,11680,"POLYGON ((205066.5977 444645.3621, 205091.9755 444584.266000001, 205140.0618 444604.067600001, 205147.5166 444607.137700001, 205157.747 444611.35040000104, 205170.4773 444616.59259999904, 205175.6922 444618.7401, 205203.0105 444629.989399999, 205230.4874 444641.3048, 205284.8191 444510.002699999, 205278.6002 444507.443600001, 205305.302 444444.3226, 205283.6745 444435.5759, 205278.2404 444433.3783, 205267.1632 444428.8983, 205251.3868 444422.517899999, 205250.2778 444422.069900001, 205233.5921 444415.32159999904, 205223.1972 444411.1176, 205192.8776 444398.8561, 205171.367 444390.1568, 205127.9126 444372.5833, 205084.8073 444355.149700001, 205058.7856 444344.626399999, 205073.7237 444330.6198, 204951.8355 444283.0592, 204945.3022 444298.9859, 204938.5249 444315.508199999, 204927.8595 444341.5087, 204920.2814 444359.983100001, 204902.7419 444402.7435, 204894.0582 444423.91359999997, 204866.3879 444491.370200001, 204841.6212 444481.1799, 204801.4668 444464.658299999, 204766.3112 444450.1928, 204751.4 444444.057700001, 204729.6708 444435.1174, 204714.8713 444474.3959, 204701.857 444508.9374, 204682.2721 444560.9146, 204715.9417 444574.741, 204724.0196 444578.0581, 204750.8382 444589.0704, 204814.6792 444615.2863, 204834.3272 444623.35469999904, 204819.0157 444658.9011, 204840.9021 444667.691199999, 204843.532 444668.747400001, 204862.6505 444676.425799999, 204883.0731 444684.628000001, 204882.0378 444672.6359, 204879.3803 444641.8551, 204898.1899 444649.55330000096, 204933.1324 444663.8528, 204947.2392 444669.626, 204968.371 444678.2742, 204974.4188 444680.749299999, 205003.3565 444692.592700001, 205040.6419 444707.85119999904, 205066.5977 444645.3621))","37.4999043020278, 127.05646557351078"
2022,2,2110952,3,171854.4065934066,149582.90476190476,130268.07692307692,128407.02564102564,261812.36263736265,189542.77655677655,868.0,571.0,0.0,571.0,117.0,27.0,6.0,103.0,102.0,26.0,14.0,3.0,4.0,185527,53570,40675,21125,20736,26879,22541,27315,27110,26650,26607,26337,25259,26248,202328,445762,11680,"POLYGON ((202403.3906 445735.6132, 202362.1278 445684.216, 202321.4746 445717.158, 202300.2172 445690.867900001, 202277.8928 445663.2577, 202223.4076 445706.8445, 202215.8427 445702.3595, 202244.8869 445738.4586, 202251.1027 445746.184699999, 202264.7383 445763.1328, 202293.5286 445798.17600000097, 202317.0209 445826.77009999903, 202318.4239 445828.4771, 202352.3723 445841.1555, 202402.1626 445859.749199999, 202421.3833 445807.9779, 202434.0648 445773.8224, 202405.0735 445737.710200001, 202403.3906 445735.6132))","37.5113305986889, 127.02633124285852"
2022,3,2110952,3,197738.8152173913,174597.96014492755,138207.11231884058,148334.6847826087,256960.2644927536,188368.64492753625,868.0,571.0,0.0,571.0,117.0,27.0,6.0,103.0,102.0,26.0,14.0,3.0,4.0,181806,52185,39901,20975,20381,26320,22046,26494,26692,26399,26436,25732,24571,25484,202328,445762,11680,"POLYGON ((202403.3906 445735.6132, 202362.1278 445684.216, 202321.4746 445717.158, 202300.2172 445690.867900001, 202277.8928 445663.2577, 202223.4076 445706.8445, 202215.8427 445702.3595, 202244.8869 445738.4586, 202251.1027 445746.184699999, 202264.7383 445763.1328, 202293.5286 445798.17600000097, 202317.0209 445826.77009999903, 202318.4239 445828.4771, 202352.3723 445841.1555, 202402.1626 445859.749199999, 202421.3833 445807.9779, 202434.0648 445773.8224, 202405.0735 445737.710200001, 202403.3906 445735.6132))","37.5113305986889, 127.02633124285852"
2022,1,2120195,10,28704.31111111111,134001.32444444444,129248.46555555557,115205.21555555557,123887.9411111111,75677.13777777778,444.0,224.0,0.0,224.0,5611.0,9.0,3.0,24.0,22.0,20.0,5.0,22.0,26.0,887365,99376,149971,167703,183729,208262,78322,124796,128716,129454,138141,142203,125074,98980,203013,447534,11680,"POLYGON ((203254.8438 447524.723300001, 203263.2452 447438.3092, 203196.4254 447458.488, 203178.8055 447395.5372, 203144.0656 447405.192600001, 203137.9166 447406.9014, 203101.4868 447417.027799999, 203065.3069 447427.0831, 203057.191 447402.5667, 203045.9599 447368.6403, 203030.1419 447320.8583, 202942.1563 447344.5057, 202945.6738 447377.0186, 202951.6468 447432.222100001, 202954.4254 447457.90200000105, 202961.5903 447524.125600001, 202965.8725 447563.705399999, 202907.2301 447566.5832, 202888.2611 447567.514, 202794.2828 447572.126499999, 202786.1744 447599.7381, 202762.9663 447678.7711, 202776.8961 447685.531300001, 202794.8818 447693.2466, 202798.6398 447694.875600001, 202805.2457 447697.9517, 202825.7014 447705.0319, 202848.8851 447713.812200001, 202853.8111 447715.5943, 202859.17 447716.9484, 202859.2299 447716.965299999, 202868.0484 447719.932800001, 202878.6047 447722.4827, 202886.6043 447724.485400001, 202893.6245 447726.242900001, 202923.9242 447732.5933, 202954.5139 447737.363700001, 202985.3036 447740.564300001, 202985.8359 447740.59180000104, 202999.7798 447741.3135, 203015.1875 447742.111099999, 203016.2232 447742.1647, 203033.5371 447742.193, 203047.183 447742.16520000104, 203078.1028 447740.5757, 203101.8237 447738.1185, 203108.8926 447737.386299999, 203118.6694 447735.8619, 203130.6099 447734.0001, 203139.4824 447732.61669999897, 203155.0361 447729.3629, 203159.0629 447728.520400001, 203164.7043 447727.3402, 203184.8022 447722.5276, 203189.8069 447721.067700001, 203200.85570000001 447717.844699999, 203209.9969 447715.178099999, 203214.5221 447713.85810000106, 203237.368 447706.553200001, 203257.305 447700.17830000096, 203261.4876 447698.8409, 203263.5199 447698.191, 203247.3381 447640.37930000003, 203242.0764 447621.5833, 203236.9028 447603.09940000105, 203247.5166 447600.0886, 203251.759 447556.452500001, 203254.8438 447524.723300001))","37.527294390847324, 127.0340863134583"
2022,1,2120186,14,79801.67301587302,294459.27142857143,271017.2246031746,282652.257936508,474829.2952380953,339113.9666666667,3152.0,1777.0,0.0,1777.0,6518.0,62.0,0.0,154.0,140.0,109.0,74.0,49.0,97.0,1977135,274152,342832,341513,384316,455411,178912,284373,284850,288722,300683,308841,274353,235313,201997,446820,11680,"POLYGON ((202063.9767 447018.80230000097, 202070.2154 446967.9738, 202097.7129 446985.47399999906, 202117.6926 446998.189300001, 202153.0211 446942.9783, 202152.4552 446942.621300001, 202129.6507 446928.223099999, 202127.1256 446926.629000001, 202164.6533 446868.7651, 202166.4354 446862.0261, 202167.7684 446856.90320000105, 202193.8777 446829.934800001, 202211.8668 446815.268300001, 202226.7378 446802.96759999904, 202221.4722 446782.560799999, 202226.3902 446779.40080000105, 202193.5162 446779.4943, 202192.1284 446779.498299999, 202185.30000000002 446777.3159, 202163.7699 446770.434800001, 202150.1599 446774.059599999, 202170.4117 446716.9384, 202180.422 446688.7038, 202209.0048 446691.5932, 202233.0355 446695.87460000097, 202238.3105 446697.11470000097, 202245.9104 446694.093900001, 202239.5991 446656.375, 202263.9546 446576.623099999, 202264.2007 446575.7947, 202234.7895 446560.31210000097, 202136.7337 446508.693499999, 202069.6781 446473.39399999904, 202067.3522 446472.169500001, 202054.47580000001 446465.3913, 202013.3461 446443.73970000097, 202006.9726 446440.3846, 201969.1721 446420.4858, 201937.3664 446403.742699999, 201936.7204 446403.4026, 201872.1798 446369.4296, 201838.5253 446432.6689, 201916.0607 446473.1723, 201892.5971 446516.9296, 201869.0877 446560.7719, 201826.9578 446639.339500001, 201806.1372 446682.7589, 201780.7106 446732.120999999, 201809.139 446750.22629999905, 201838.6536 446703.3062, 201863.6311 446719.09050000104, 201834.4006 446766.3146, 201840.8775 446770.4396, 201812.591 446814.3639, 201812.406 446814.650900001, 201774.9484 446872.8158, 201791.8006 446914.49960000097, 201794.2055 446920.283700001, 201763.85 446968.1458, 201729.2843 447022.6368, 201731.357 447023.971200001, 201796.7889 447066.0979, 201809.5569 447074.3181, 201832.2164 447088.907, 201834.7324 447090.530999999, 201835.5483 447091.051899999, 201854.953 447103.4582, 201860.0909 447106.612199999, 201873.9226 447115.5844, 201875.1876 447116.3643, 201919.5548 447144.381899999, 201936.1405 447154.67799999897, 201949.7023 447163.210200001, 201960.78 447170.17830000096, 201966.565 447173.962400001, 201979.0928 447182.1785, 202002.1862 447197.3038, 202008.3872 447201.3649, 202029.3108 447215.05409999896, 202039.1836 447220.803200001, 202050.3724 447228.5233, 202071.425 447241.9966, 202092.4866 447255.4648, 202094.6685 447256.867699999, 202106.7056 447264.5679, 202113.54320000001 447268.942, 202117.2031 447270.952, 202151.5648 447216.095100001, 202168.0461 447189.784499999, 202184.8684 447162.929, 202163.6827 447149.492799999, 202144.702 447137.454700001, 202125.7269 447125.420299999, 202107.4622 447113.8365, 202092.9964 447104.66190000105, 202056.2957 447081.385600001, 202060.123 447050.201400001, 202063.9767 447018.80230000097))","37.52086399195278, 127.02259028422475"
