,연도,분기,버스정류장,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수
2128,2021,4,23124,3061,44255,17072,19424,27362,13269
2129,2021,1,23125,2011,46507,18193,23670,43098,14462
2130,2021,2,23125,2420,50861,21284,26882,45887,17971
2131,2021,3,23125,2077,46169,19834,25118,43252,13761
2132,2021,4,23125,3494,49019,23501,31057,50826,20903
2133,2021,1,23126,2226,19148,14612,19002,31342,17173
2134,2021,2,23126,2541,21822,16316,21738,34730,22357
2135,2021,3,23126,2369,20111,15645,20131,33216,17004
2136,2021,4,23126,4121,21151,16186,20467,35400,20761
2137,2021,1,23127,1492,18139,14525,23996,79071,25131
2138,2021,2,23127,1752,20938,16513,26870,82683,30614
2139,2021,3,23127,1530,20068,16605,27772,80120,26211
2140,2021,4,23127,2143,21074,16735,29845,84372,31900
2141,2021,1,23128,1563,30228,8682,9637,12032,5306
2142,2021,2,23128,1621,33991,10490,11609,15160,6860
2143,2021,3,23128,1524,33812,10709,11307,14538,6125
2144,2021,4,23128,1665,37542,11113,12296,16178,7009
2145,2021,1,23129,505,15637,5485,6680,7978,2994
2146,2021,2,23129,666,17169,6391,7594,9792,3474
2147,2021,3,23129,854,16947,6334,6905,8529,3439
2148,2021,4,23129,941,18691,6812,7779,9763,3858
2149,2021,1,23130,256,4450,2473,3774,5657,2357
2150,2021,2,23130,295,5766,2900,4698,6653,3092
2151,2021,3,23130,219,4362,2669,4188,5886,2235
2152,2021,4,23130,374,5297,2929,4732,6584,2902
2153,2021,1,23131,1654,9312,3397,4825,5608,1542
2154,2021,2,23131,1835,11002,3807,6894,6156,1930
2155,2021,3,23131,1739,10081,3596,4577,6030,1494
2156,2021,4,23131,1761,10403,4072,6241,6791,1711
2157,2021,1,23132,1729,99285,25179,29448,68229,18710
2158,2021,2,23132,1707,104368,27978,32054,75376,22418
2159,2021,3,23132,1577,100151,26879,29878,71682,18762
2160,2021,4,23132,1830,107436,28469,32731,76709,21642
2161,2021,1,23133,1916,100742,26884,29284,49916,15110
2162,2021,1,23133,1916,100742,26884,29284,49916,15110
2163,2021,2,23133,2494,107646,29884,31266,55560,18496
2164,2021,2,23133,2494,107646,29884,31266,55560,18496
2165,2021,3,23133,2172,101586,29030,30954,51666,15240
2166,2021,3,23133,2172,101586,29030,30954,51666,15240
2167,2021,4,23133,2296,109366,30436,35470,55492,17584
2168,2021,4,23133,2296,109366,30436,35470,55492,17584
2169,2021,1,23134,649,14924,7066,9665,17424,5337
2170,2021,2,23134,877,16943,8254,11298,19384,6592
2171,2021,3,23134,726,15852,7900,10854,19021,5007
2172,2021,4,23134,1220,16755,8622,12198,20455,6061
2173,2021,1,23135,528,7876,5969,8061,15092,5050
2174,2021,2,23135,694,9802,7191,9308,17053,6290
2175,2021,3,23135,581,9926,7458,9521,17318,5290
2176,2021,4,23135,1039,10373,8029,10338,19379,6265
2177,2021,1,23136,717,13180,6771,8908,13231,6323
2178,2021,2,23136,958,14754,7470,9900,15214,7489
2179,2021,3,23136,841,14227,7848,9796,15301,6510
2180,2021,4,23136,1182,14679,7828,10100,15568,7276
2181,2021,1,23137,502,15451,3823,4690,6881,3017
2182,2021,2,23137,704,16551,4827,5792,8403,3848
2183,2021,3,23137,596,16021,5081,5762,8194,3318
2184,2021,4,23137,672,18075,5613,6461,9080,3540
2185,2021,1,23138,691,8627,3611,4398,6936,3589
2186,2021,2,23138,836,9270,4247,5298,8636,4320
2187,2021,3,23138,782,9235,4344,5133,8172,4069
2188,2021,4,23138,906,10632,4975,6272,9630,4581
2189,2021,1,23139,490,18262,7446,8741,14732,6901
2190,2021,2,23139,535,20819,8362,9971,16914,7866
2191,2021,3,23139,568,19763,8484,10121,17626,6845
2192,2021,4,23139,992,21426,8834,11078,18233,8033
2193,2021,1,23140,282,6243,3424,4658,11768,3897
2194,2021,2,23140,345,7202,4167,5278,13355,4289
2195,2021,3,23140,246,6654,3842,4947,12550,3612
2196,2021,4,23140,447,6873,4429,5988,14181,4304
2197,2021,1,23141,3950,27454,7183,9166,12539,4836
2198,2021,2,23141,3980,31588,8837,10565,14145,5985
2199,2021,3,23141,3701,30367,8632,9677,13706,5667
2200,2021,4,23141,4414,33720,10271,11524,15527,6631
2201,2021,1,23142,2673,15645,5474,7170,11077,4063
2202,2021,2,23142,2884,17624,6798,8870,12372,4924
2203,2021,3,23142,3090,18763,6907,8503,13088,4337
2204,2021,4,23142,2885,19623,7100,8903,13647,4796
2205,2021,1,23143,314,3228,1473,1845,2968,1186
2206,2021,2,23143,310,3435,1844,2146,3810,1756
2207,2021,3,23143,401,4183,2269,2657,4056,1654
2208,2021,4,23143,602,4720,2834,3380,5638,2253
2209,2021,1,23144,495,2672,1668,2311,3199,1076
2210,2021,2,23144,569,3244,2006,2728,4401,1478
2211,2021,3,23144,317,2293,1381,1782,3147,990
2212,2021,4,23144,131,1493,903,1124,1996,735
2213,2021,1,23145,1019,40449,13140,14176,27353,9475
2214,2021,2,23145,970,45015,14824,15914,30657,10721
2215,2021,3,23145,668,40301,13629,13899,27956,8724
2216,2021,4,23145,713,42090,13111,14945,28705,9357
2217,2021,1,23146,1194,28255,10362,11842,25551,7796
2218,2021,2,23146,1356,31464,11762,13740,28321,8709
2219,2021,3,23146,1069,27697,9981,11564,24504,6529
2220,2021,4,23146,981,28118,10292,12297,26091,7150
2221,2021,1,23147,214,4083,2610,3981,5749,2307
2222,2021,2,23147,232,5140,3236,4763,6706,2650
2223,2021,3,23147,114,4639,3031,4418,6364,2093
2224,2021,4,23147,355,5121,3435,5256,6820,2335
2225,2021,1,23148,10574,65891,48790,61212,93187,30621
2226,2021,2,23148,12213,75587,55326,73757,108173,40769
2227,2021,3,23148,11176,73045,53190,64562,96998,33398
2228,2021,4,23148,12351,79509,56639,72453,104628,37035
2229,2021,1,23149,11705,122712,58714,68947,88273,33314
2230,2021,2,23149,12795,143786,66771,78818,100436,43534
2231,2021,3,23149,11657,131473,63647,70991,92931,35021
2232,2021,4,23149,14165,145675,68981,80129,101566,39992
2233,2021,1,23150,2972,55892,18593,18481,28709,8903
2234,2021,2,23150,3456,69004,24375,24530,37990,12813
2235,2021,3,23150,3390,57991,22215,22966,36125,12589
2236,2021,4,23150,3982,72350,28815,28974,42776,14561
2237,2021,1,23151,1513,17333,13889,19181,35010,12294
2238,2021,2,23151,1817,19208,15405,21705,39843,14835
2239,2021,3,23151,1689,19213,15682,20145,38563,12642
2240,2021,4,23151,2405,19088,16127,22626,38898,13778
2241,2021,1,23152,2541,9954,4330,5267,12654,3619
2242,2021,2,23152,2700,11736,5191,6127,13547,4784
2243,2021,3,23152,2561,11327,4859,5871,12201,3642
2244,2021,4,23152,2747,11616,5494,6734,14458,4471
2245,2021,1,23153,1800,13027,6749,7754,10815,3188
2246,2021,2,23153,1965,14856,7772,9784,12497,4639
2247,2021,3,23153,1841,15082,7716,9136,11639,3985
2248,2021,4,23153,2047,15238,8169,10130,12663,4465
2249,2021,1,23154,5645,18745,8152,8209,8128,3052
2250,2021,2,23154,6270,20563,9153,8926,9425,3701
2251,2021,3,23154,5599,19908,8395,7608,8345,3043
2252,2021,4,23154,5999,22570,9119,9212,9551,3316
2253,2021,1,23155,2014,40190,14501,19261,40221,13318
2254,2021,2,23155,2359,41474,16797,21971,43800,15909
2255,2021,3,23155,2444,39043,15232,20482,39358,12297
2256,2021,4,23155,2833,41374,18201,23061,43885,15474
2257,2021,1,23156,3962,49086,28106,35971,51065,23708
2258,2021,2,23156,4579,54262,30300,39487,58137,30556
2259,2021,3,23156,4332,50053,29935,37518,53976,25310
2260,2021,4,23156,5433,54728,31981,40803,58200,27943
2261,2021,1,23157,16503,66956,39293,44352,64070,22173
2262,2021,2,23157,18151,71614,42396,48823,72518,28800
2263,2021,3,23157,17183,68252,41833,46135,66775,24394
2264,2021,4,23157,17479,72698,44270,51600,73721,28452
2265,2021,1,23158,6461,59964,47080,68444,113773,41953
2266,2021,2,23158,6777,67817,53863,76566,126118,53771
2267,2021,3,23158,6481,61988,49304,67060,114630,42178
2268,2021,4,23158,9000,65288,51499,70333,113736,47145
2269,2021,1,23159,8981,88205,45134,54399,77513,31233
2270,2021,2,23159,10784,96021,50499,61651,88375,41163
2271,2021,3,23159,9412,89499,47286,56213,82747,31940
2272,2021,4,23159,12422,92937,50669,63877,92606,41342
2273,2021,1,23160,8282,63112,51262,72554,141186,67238
2274,2021,1,23160,8282,63112,51262,72554,141186,67238
2275,2021,2,23160,9254,70964,58838,82360,155550,89890
2276,2021,2,23160,9254,70964,58838,82360,155550,89890
2277,2021,3,23160,8276,67980,57356,78452,153130,71240
2278,2021,3,23160,8276,67980,57356,78452,153130,71240
2279,2021,4,23160,12480,75010,61842,89886,167730,89250
2280,2021,4,23160,12480,75010,61842,89886,167730,89250
2281,2021,1,23161,4410,54263,30305,41208,62440,28145
2282,2021,2,23161,5276,57197,35263,45490,71701,35128
2283,2021,3,23161,4685,53829,33775,42209,64986,27756
2284,2021,4,23161,6760,56609,33264,43195,68471,32772
2285,2021,1,23162,1312,32280,19104,23002,34290,20686
2286,2021,1,23162,1312,32280,19104,23002,34290,20686
2287,2021,2,23162,1972,36260,23060,26614,40478,25422
2288,2021,2,23162,1972,36260,23060,26614,40478,25422
2289,2021,3,23162,1534,32534,21176,23976,38288,21170
2290,2021,3,23162,1534,32534,21176,23976,38288,21170
2291,2021,4,23162,2118,34386,22730,26270,41604,23220
2292,2021,4,23162,2118,34386,22730,26270,41604,23220
2293,2021,1,23163,392,21398,14886,18476,23924,11140
2294,2021,1,23163,392,21398,14886,18476,23924,11140
2295,2021,2,23163,582,25434,19164,23056,30378,16268
2296,2021,2,23163,582,25434,19164,23056,30378,16268
2297,2021,3,23163,550,24138,18540,21968,30032,13568
2298,2021,3,23163,550,24138,18540,21968,30032,13568
2299,2021,4,23163,942,27250,19536,24692,32874,16476
2300,2021,4,23163,942,27250,19536,24692,32874,16476
2301,2021,1,23164,1243,10159,7751,14089,21387,10090
2302,2021,2,23164,1566,11586,8658,15109,24572,12997
2303,2021,3,23164,1227,10811,7937,13680,23650,10947
2304,2021,4,23164,1682,10451,8681,16155,22977,11712
2305,2021,1,23165,1837,21156,11571,15282,25689,6991
2306,2021,2,23165,2026,24254,13969,17896,28539,8436
2307,2021,3,23165,2245,22363,12570,16137,26089,6485
2308,2021,4,23165,2528,24329,14701,19525,30121,7992
2309,2021,1,23166,11938,114581,44389,49065,86841,33247
2310,2021,2,23166,13846,126232,48501,53057,95420,42430
2311,2021,3,23166,12328,116151,45971,47588,83721,32831
2312,2021,4,23166,15954,129755,50375,53796,98175,41017
2313,2021,1,23167,6674,67110,34153,51122,107795,47468
2314,2021,2,23167,8360,75562,39798,57807,121934,59131
2315,2021,3,23167,7468,70369,37994,55467,110133,46933
2316,2021,4,23167,10115,78985,41352,61497,124481,54550
2317,2021,1,23168,4708,35002,12140,17510,23452,13946
2318,2021,1,23168,4708,35002,12140,17510,23452,13946
2319,2021,2,23168,6260,37638,14678,20074,29296,18244
2320,2021,2,23168,6260,37638,14678,20074,29296,18244
2321,2021,3,23168,4218,34196,12072,16760,23352,13524
2322,2021,3,23168,4218,34196,12072,16760,23352,13524
2323,2021,4,23168,8524,35538,13448,19126,26172,15228
2324,2021,4,23168,8524,35538,13448,19126,26172,15228
2325,2021,1,23169,12000,40228,18751,22828,50719,13212
2326,2021,2,23169,13772,40357,19377,23073,50769,14907
2327,2021,3,23169,13548,37950,18594,22001,47089,11816
2328,2021,4,23169,16580,41203,20628,25562,52849,13944
2329,2021,1,23170,6757,56419,16084,17543,38849,9699
2330,2021,2,23170,7613,66256,17823,22323,44149,13220
2331,2021,3,23170,6875,56437,15388,18591,38015,9404
2332,2021,4,23170,7788,62649,17541,21907,42649,10346
2333,2021,1,23171,2178,37895,12123,14273,20629,7825
2334,2021,2,23171,2480,41510,13814,16013,23939,10248
2335,2021,3,23171,1923,36810,12518,13815,20174,7542
2336,2021,4,23171,3224,39654,13633,15928,22543,9073
2337,2021,1,23172,3318,33061,13163,19503,66380,14491
2338,2021,2,23172,3655,36022,14927,23833,74224,17797
2339,2021,3,23172,3741,34445,14298,21520,64404,13370
2340,2021,4,23172,4067,37141,16009,25032,70899,16467
2341,2021,1,23173,1922,69368,19897,20473,34381,10544
2342,2021,2,23173,2160,69798,21492,23435,37621,12650
2343,2021,3,23173,1872,63794,20207,20299,33871,9673
2344,2021,4,23173,2184,67425,20405,22777,36239,10604
2345,2021,1,23174,448,25774,6482,6579,8800,3064
2346,2021,2,23174,605,25801,7432,7789,10028,3905
2347,2021,3,23174,448,23707,7663,7130,9862,3393
2348,2021,4,23174,681,25766,7873,7908,11663,4277
2349,2021,1,23175,662,23603,8541,9067,12928,4382
2350,2021,2,23175,652,24716,9584,10052,14962,5369
2351,2021,3,23175,601,23845,9806,10253,14148,4628
2352,2021,4,23175,1068,24826,10328,11346,16504,5733
2353,2021,1,23176,2916,50957,29797,35886,45698,13681
2354,2021,2,23176,3387,57478,33463,40295,50099,16271
2355,2021,3,23176,3274,54462,32047,38351,49262,14143
2356,2021,4,23176,3767,57550,34097,41352,52484,16299
2357,2021,1,23177,2122,25865,13556,15768,27507,6584
2358,2021,2,23177,2267,31947,17042,20306,32087,8264
2359,2021,3,23177,2077,31807,17656,19703,32557,7936
2360,2021,4,23177,2211,33682,18548,21288,34469,9004
2361,2021,1,23178,1927,126197,30694,24886,30616,10889
2362,2021,2,23178,2224,129182,32277,26754,34229,14960
2363,2021,3,23178,2139,118072,32205,25230,31244,11855
2364,2021,4,23178,2481,132275,34085,28176,35503,13422
2365,2021,1,23180,1567,36504,14879,17090,28212,10612
2366,2021,2,23180,1951,38562,17935,19699,31655,12810
2367,2021,3,23180,1753,36404,17493,17952,27708,10473
2368,2021,4,23180,2397,38386,19254,20685,31838,12336
2369,2021,1,23181,2750,55484,33486,43186,60951,28715
2370,2021,2,23181,3629,56853,36863,46634,67907,36741
2371,2021,3,23181,3158,53983,35931,42471,63143,29672
2372,2021,4,23181,5566,54087,36171,44238,67730,36064
2373,2021,1,23182,2625,41151,16870,23175,41445,11337
2374,2021,2,23182,2620,42666,18258,26181,42697,12460
2375,2021,3,23182,2169,40463,16945,23396,40312,10684
2376,2021,4,23182,2870,43801,19032,27912,44360,12208
2377,2021,1,23183,956,13661,7478,9927,22259,5641
2378,2021,2,23183,632,14817,8684,11787,24006,6814
2379,2021,3,23183,755,13648,8158,11097,22535,5673
2380,2021,4,23183,993,14495,9080,12339,25179,7528
2381,2021,1,23184,546,3927,2694,3948,7097,1890
2382,2021,2,23184,622,4607,3222,4972,7537,2178
2383,2021,3,23184,559,5468,3337,4770,7854,2075
2384,2021,4,23184,648,4926,3501,5056,8187,2174
2385,2021,1,23185,989,20113,11074,13967,21478,11642
2386,2021,2,23185,1297,23835,12352,16352,24301,14748
2387,2021,3,23185,1326,22775,11880,15489,22912,11990
2388,2021,4,23185,1862,24049,13098,16453,24794,14227
2389,2021,1,23186,1329,90223,20472,26569,65310,22607
2390,2021,2,23186,1529,97571,23056,29808,69966,27284
2391,2021,3,23186,1432,82495,21159,28201,64428,22559
2392,2021,4,23186,1734,93029,23562,30678,68708,24023
2393,2021,1,23187,812,81431,15390,15804,21267,6737
2394,2021,2,23187,864,91201,18002,18956,23458,8284
2395,2021,3,23187,723,78808,16253,16537,21619,6531
2396,2021,4,23187,1110,91604,18551,18393,23665,7054
2397,2021,1,23188,938,15216,6985,9793,31500,7985
2398,2021,2,23188,1313,20225,8319,11429,33539,9812
2399,2021,3,23188,858,17208,7446,9844,29737,8137
2400,2021,4,23188,1449,19420,8017,11218,33248,9694
2401,2021,1,23189,10961,129458,46744,52857,102010,28754
2402,2021,2,23189,12520,142634,52706,59474,113658,36103
2403,2021,3,23189,11417,128609,48655,55040,103337,29111
2404,2021,4,23189,12673,144022,55570,63525,114847,31637
2405,2021,1,23190,1030,5929,3999,4581,6122,2275
2406,2021,2,23190,1133,7148,5107,5628,8132,3498
2407,2021,3,23190,933,6390,4308,4788,6819,2406
2408,2021,4,23190,901,6606,5084,6014,8145,2991
2409,2021,1,23191,297,3387,3963,4634,5681,1824
2410,2021,2,23191,492,4788,5714,5894,7720,2906
2411,2021,3,23191,483,4524,4874,5427,6981,2391
2412,2021,4,23191,590,4808,5785,6665,7522,2783
2413,2021,1,23192,6021,115449,43271,55911,131541,41250
2414,2021,2,23192,6540,124147,47895,61342,139252,46905
2415,2021,3,23192,6755,116817,45755,57299,130441,39027
2416,2021,4,23192,7733,131147,51106,66780,144083,46775
2417,2021,1,23193,1188,49478,9002,10170,17832,5342
2418,2021,1,23193,1188,49478,9002,10170,17832,5342
2419,2021,2,23193,1238,53400,10704,12044,19542,6774
2420,2021,2,23193,1238,53400,10704,12044,19542,6774
2421,2021,3,23193,1028,47154,10156,11534,17910,5376
2422,2021,3,23193,1028,47154,10156,11534,17910,5376
2423,2021,4,23193,1138,52474,10982,12726,18894,6760
2424,2021,4,23193,1138,52474,10982,12726,18894,6760
2425,2021,1,23194,636,23774,3282,5244,12986,4110
2426,2021,1,23194,636,23774,3282,5244,12986,4110
2427,2021,2,23194,708,25632,3660,5304,12938,4508
2428,2021,2,23194,708,25632,3660,5304,12938,4508
2429,2021,3,23194,676,24212,3592,4946,12006,2932
2430,2021,3,23194,676,24212,3592,4946,12006,2932
2431,2021,4,23194,754,25666,3640,4602,13046,3682
2432,2021,4,23194,754,25666,3640,4602,13046,3682
2433,2021,1,23195,91,2312,743,1296,3304,517
2434,2021,2,23195,86,2449,943,1460,3454,630
2435,2021,3,23195,75,2528,904,1517,3571,550
2436,2021,4,23195,85,2606,889,1426,4145,776
2437,2021,1,23196,12142,71032,23397,22730,35174,12414
2438,2021,2,23196,14572,84815,28173,27705,45020,17822
2439,2021,3,23196,12818,76810,25668,25842,39160,11845
2440,2021,4,23196,13361,84724,29111,29731,43889,15535
2441,2021,1,23197,12445,121615,49240,61213,110401,41260
2442,2021,2,23197,13749,130355,55275,67620,124830,50021
2443,2021,3,23197,12513,123946,52478,62013,109470,39054
2444,2021,4,23197,14539,138089,59563,74511,125838,49784
2445,2021,1,23198,8038,64966,31282,43565,65711,19449
2446,2021,2,23198,9666,73449,36815,49456,75131,25376
2447,2021,3,23198,9229,63448,33924,44729,67673,19824
2448,2021,4,23198,11009,75194,42333,56365,78884,25574
2449,2021,1,23199,3348,37692,19438,30019,54833,15143
2450,2021,2,23199,3855,42567,23125,33355,61376,19481
2451,2021,3,23199,3484,38649,22785,31127,57487,15609
2452,2021,4,23199,3412,42655,26795,38811,65913,19998
2453,2021,1,23200,1030,23851,11660,14360,17050,9113
2454,2021,2,23200,1249,26928,13729,16626,21016,11051
2455,2021,3,23200,1153,27766,15121,17912,21230,9044
2456,2021,4,23200,2019,29482,16441,19973,23595,10745
2457,2021,1,23201,19469,89211,32661,36269,48408,17782
2458,2021,2,23201,23757,101380,40649,44614,61578,24539
2459,2021,3,23201,21292,98286,38126,39991,54686,19120
2460,2021,4,23201,24659,107965,45013,51121,67617,26348
2461,2021,1,23202,1756,32865,14380,19965,59806,13516
2462,2021,2,23202,2116,36641,17574,22595,66448,15783
2463,2021,3,23202,1873,36038,17423,22973,62892,11938
2464,2021,4,23202,2426,37862,18651,25245,70738,15332
2465,2021,1,23203,796,16427,9838,12888,26286,11637
2466,2021,2,23203,857,17998,11063,13890,27871,13943
2467,2021,3,23203,659,16556,10933,13422,26501,11645
2468,2021,4,23203,841,18670,11507,14553,29798,13908
2469,2021,1,23204,850,19732,12682,18184,39852,13984
2470,2021,1,23204,850,19732,12682,18184,39852,13984
2471,2021,2,23204,982,25446,13762,20830,44572,17932
2472,2021,2,23204,982,25446,13762,20830,44572,17932
2473,2021,3,23204,752,22222,14076,18678,42736,15608
2474,2021,3,23204,752,22222,14076,18678,42736,15608
2475,2021,4,23204,786,24742,15576,22256,49934,18222
2476,2021,4,23204,786,24742,15576,22256,49934,18222
2477,2021,1,23205,2208,122980,40134,47912,65660,28762
2478,2021,1,23205,2208,122980,40134,47912,65660,28762
2479,2021,2,23205,2952,132760,46626,56928,74726,34476
2480,2021,2,23205,2952,132760,46626,56928,74726,34476
2481,2021,3,23205,2604,128422,47772,56712,72430,28358
2482,2021,3,23205,2604,128422,47772,56712,72430,28358
2483,2021,4,23205,3822,131300,49892,59366,80152,33140
2484,2021,4,23205,3822,131300,49892,59366,80152,33140
2485,2021,1,23206,885,42878,22894,31467,39484,13998
2486,2021,2,23206,988,46146,25686,35548,43175,16019
2487,2021,3,23206,893,45934,24307,32557,41977,13933
2488,2021,4,23206,1193,47887,26662,36084,43877,15548
2489,2021,1,23207,686,55246,10176,9178,11886,4168
2490,2021,1,23207,686,55246,10176,9178,11886,4168
2491,2021,2,23207,668,61288,11598,11708,14068,5434
2492,2021,2,23207,668,61288,11598,11708,14068,5434
2493,2021,3,23207,690,55894,12390,10816,13022,4126
2494,2021,3,23207,690,55894,12390,10816,13022,4126
2495,2021,4,23207,970,83984,17822,18140,21236,6560
2496,2021,4,23207,970,83984,17822,18140,21236,6560
2497,2021,1,23208,712,22144,11720,17364,14996,4872
2498,2021,1,23208,712,22144,11720,17364,14996,4872
2499,2021,2,23208,790,24866,11372,25488,17648,6106
2500,2021,2,23208,790,24866,11372,25488,17648,6106
2501,2021,3,23208,868,23828,12158,18490,17088,5158
2502,2021,3,23208,868,23828,12158,18490,17088,5158
2503,2021,4,23208,888,24724,13262,22376,18966,5772
2504,2021,4,23208,888,24724,13262,22376,18966,5772
2505,2021,1,23209,670,29959,7821,8755,11598,5445
2506,2021,2,23209,771,31044,8247,10090,12177,6280
2507,2021,3,23209,944,27860,8394,9344,11184,5026
2508,2021,4,23209,1157,32680,8970,10628,12901,6174
2509,2021,1,23210,1116,20260,9973,11128,16526,5789
2510,2021,2,23210,1180,22962,11542,13052,18292,6867
2511,2021,3,23210,926,21730,10752,12036,16498,5680
2512,2021,4,23210,856,24856,11547,13580,17763,6490
2513,2021,1,23211,664,32012,15660,18458,25722,12546
2514,2021,1,23211,664,32012,15660,18458,25722,12546
2515,2021,2,23211,892,35070,17828,21480,29186,15350
2516,2021,2,23211,892,35070,17828,21480,29186,15350
2517,2021,3,23211,596,30630,16734,19894,28716,12736
2518,2021,3,23211,596,30630,16734,19894,28716,12736
2519,2021,4,23211,870,33348,18056,21816,30150,14282
2520,2021,4,23211,870,33348,18056,21816,30150,14282
2521,2021,1,23212,486,8492,4908,5182,8731,2422
2522,2021,2,23212,536,10156,6050,6329,10273,3042
2523,2021,3,23212,447,9792,5974,6402,9701,2475
2524,2021,4,23212,413,11499,6370,6668,10966,2820
2525,2021,1,23213,457,14984,6398,7185,8979,4349
2526,2021,2,23213,555,17857,7487,8561,10490,5249
2527,2021,3,23213,286,15782,7271,8296,9809,4166
2528,2021,4,23213,390,16955,7808,9151,10424,4594
2529,2021,1,23214,2184,55403,25661,28544,41559,19227
2530,2021,2,23214,2569,60318,29208,31606,46341,23812
2531,2021,3,23214,2195,56860,28055,30145,44317,19028
2532,2021,4,23214,2904,60596,30604,32543,46697,21780
2533,2021,1,23215,864,45270,15656,17285,25442,9866
2534,2021,2,23215,1047,50006,18048,19182,28701,12207
2535,2021,3,23215,946,45698,17691,18084,27552,10817
2536,2021,4,23215,1336,50845,19231,19765,28845,11696
2537,2021,1,23216,793,18189,9230,9706,14580,5639
2538,2021,2,23216,1283,20548,10284,11399,17092,7262
2539,2021,3,23216,967,23227,11186,11192,16657,5990
2540,2021,4,23216,1160,21330,11357,12331,17404,6728
