연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,상권_중앙위경도_값,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,포함된_버정_수,포함된_역_수
2021,3,2110972,3,30536.8768115942,100713.01811594202,113483.29710144928,130961.29710144928,292527.0652173913,241144.40217391303,1921.0,1003.0,0.0,1003.0,2628.0,55.0,0.0,223.0,122.0,169.0,90.0,16.0,4.0,294023,78485,66545,40232,37235,39177,32347,44553,42982,43265,44198,44183,38127,36714,203786,443905,11680,"37.494594100718025, 127.04281264335714",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110974,6,101759.8731884058,109912.89855072464,152126.48188405798,119395.45471014491,257288.42934782608,214460.39130434784,1513.0,796.0,0.0,796.0,292.0,58.0,4.0,186.0,161.0,60.0,23.0,20.0,88.0,723838,195273,154552,90039,88466,109146,86362,104708,104766,106338,107842,105682,97553,96949,203957,446014,11680,"37.51359558431378, 127.04475767819501",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110975,6,117700.95652173914,408206.9746376812,344009.4963768116,367696.98007246375,635194.9474637681,436104.5289855072,890.0,353.0,0.0,353.0,10837.0,25.0,1.0,20.0,49.0,10.0,9.0,19.0,142.0,357471,73662,77207,52178,51325,64870,38230,50978,52227,53004,54750,53679,46908,45927,203995,443091,11680,"37.48725902172483, 127.04517162847172",2499.0,35638.0,18678.0,20599.0,30545.0,12384.0,6274.0,586865.0,190403.0,225526.0,528455.0,110992.0,2,1
2021,3,2110976,6,29342.519927536232,112467.50905797102,88277.7536231884,90104.89311594205,188442.365942029,133728.35144927536,2022.0,1080.0,0.0,1080.0,578.0,56.0,0.0,63.0,179.0,110.0,70.0,55.0,51.0,701482,156475,147680,105756,99062,115885,76625,97660,102080,103887,106944,105912,96774,88226,204029,446915,11680,"37.52171331120836, 127.04557700798111",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110977,9,37995.76328502415,88905.8502415459,76412.788647343,68519.39251207729,138697.7729468599,98061.11473429952,691.0,340.0,0.0,340.0,148.0,16.0,2.0,30.0,56.0,25.0,6.0,0.0,0.0,145611,33762,30517,20783,19504,23779,17264,21058,21720,22340,22309,21746,18319,18117,204149,441990,11680,"37.477338239228565, 127.04690671040551",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110980,3,38415.96739130434,106812.04347826086,77641.57608695653,83062.29347826086,160567.3731884058,116189.7572463768,2629.0,1125.0,0.0,1125.0,663.0,77.0,9.0,153.0,231.0,220.0,22.0,12.0,54.0,589622,162245,119577,69218,69478,91251,77854,85281,87100,86762,87885,87145,78866,76583,204264,442377,11680,"37.4808246207884, 127.04820908778728",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110981,9,104279.84057971016,205951.2270531401,145910.83212560386,161740.10024154588,320960.12681159424,244297.51932367147,2118.0,907.0,0.0,907.0,361.0,55.0,14.0,127.0,219.0,196.0,12.0,12.0,0.0,414719,94249,81248,55271,55981,75040,52930,60511,59950,61027,61236,61100,56536,54358,204328,441787,11680,"37.47550836944001, 127.04892921001091",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2110982,3,55572.039855072464,77543.97826086957,86251.84057971014,92178.57608695651,174409.47101449277,152405.41304347827,827.0,406.0,0.0,406.0,166.0,22.0,4.0,104.0,61.0,21.0,6.0,7.0,3.0,177056,48480,39621,21011,21515,26222,20208,27130,24328,24834,25092,24975,24956,25741,204400,446173,11680,"37.515026175047964, 127.04976940660319",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110983,3,99919.90942028984,439367.8514492754,623876.4057971014,669399.8985507246,1177033.5869565215,847755.5833333334,2703.0,1231.0,0.0,1231.0,783.0,66.0,10.0,167.0,234.0,131.0,48.0,11.0,10.0,450426,127073,93538,51938,52221,68827,56828,64313,65188,64465,64645,64988,62448,64379,204436,442033,11680,"37.47772434054866, 127.05015165991955",115.0,7710.0,2976.0,3457.0,4391.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2110984,6,187024.57789855075,222310.82065217392,219738.32065217392,218410.79528985507,436610.5579710145,314526.2373188406,4267.0,1912.0,0.0,1912.0,1556.0,106.0,27.0,365.0,331.0,208.0,76.0,25.0,35.0,1045143,379080,247159,104581,87898,108291,118135,150077,150468,150883,147813,147013,147734,151155,204614,441586,11680,"37.4736959569425, 127.05216125750721",173.0,4113.0,1809.0,1951.0,3151.0,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2110985,3,123039.98550724635,191415.21014492752,220947.32971014493,181809.61231884052,449646.8115942029,346895.28623188403,956.0,480.0,0.0,480.0,1338.0,27.0,0.0,14.0,44.0,37.0,37.0,5.0,102.0,210622,39833,46812,33086,32405,36392,22092,30277,30614,31653,31894,30476,27886,27822,204619,447061,11680,"37.523026010525676, 127.0522521435632",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110988,3,52960.684782608696,120001.85507246376,109969.22826086955,128406.39492753624,242459.2608695652,150734.6739130435,1289.0,463.0,0.0,463.0,1594.0,21.0,0.0,0.0,2.0,2.0,4.0,13.0,324.0,141306,32203,31615,19143,20244,22581,15519,19109,18624,19311,20994,20007,23184,20076,204808,446522,11680,"37.51816864142927, 127.05438666812174",0.0,0.0,0.0,0.0,0.0,0.0,18879.0,1057810.0,279124.0,353785.0,800348.0,173858.0,0,1
2021,3,2110989,9,86109.70893719807,90288.34541062804,77316.94685990339,89073.43599033817,203349.3852657005,161282.02536231885,1588.0,904.0,0.0,904.0,444.0,60.0,2.0,281.0,245.0,106.0,41.0,8.0,4.0,700358,165376,142671,104223,101695,115565,70829,103692,105363,107397,107849,106474,86977,82609,204813,444816,11680,"37.50279748516958, 127.05443206338535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110992,19,68935.75114416475,98279.36613272312,95979.74485125858,101069.71967963388,209534.76773455372,181013.94164759724,7894.0,3681.0,0.0,3681.0,2179.0,205.0,7.0,703.0,587.0,321.0,165.0,73.0,102.0,2044761,534261,404249,235027,243207,367458,260559,282008,279354,285918,285175,285052,318229,309024,204993,444495,11680,"37.4999043020278, 127.05646557351078",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110994,6,52469.25543478261,98230.8876811594,80183.82246376811,70339.52898550725,129243.19565217392,97681.67391304349,1777.0,797.0,0.0,797.0,494.0,57.0,2.0,93.0,116.0,60.0,31.0,3.0,57.0,454290,124400,102592,56217,54216,65430,51437,64161,65601,63989,67555,64880,65967,62136,205441,442634,11680,"37.48313403328187, 127.0615182258128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2021,3,2110995,3,38221.108695652176,97823.8695652174,96699.73913043478,146484.8731884058,291507.1304347826,226487.39130434784,2802.0,1097.0,0.0,1097.0,5085.0,70.0,1.0,44.0,42.0,28.0,41.0,16.0,721.0,522936,142351,119070,60276,57386,77055,66799,75633,75932,75747,75834,75729,72427,71635,205519,446418,11680,"37.51722762128031, 127.06242850425231",0.0,8142.0,3276.0,3598.0,6456.0,1959.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2110996,3,55084.358695652176,125576.53623188406,97827.16666666669,95757.9384057971,170476.60144927536,108944.09057971016,1430.0,682.0,0.0,682.0,1959.0,65.0,0.0,6.0,18.0,40.0,80.0,45.0,336.0,773314,177892,154532,97635,102161,144976,96116,111440,110383,111382,112303,111928,111919,103959,205642,444704,11680,"37.50178366723011, 127.06380667872182",2.0,21646.0,7541.0,9235.0,16632.0,6505.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2110997,18,156663.96014492755,258664.7342995169,195134.76328502412,184717.077294686,428920.7880434783,378172.8864734299,7187.0,3441.0,0.0,3441.0,1724.0,133.0,0.0,139.0,432.0,164.0,37.0,28.0,36.0,2354934,660447,498766,271445,258879,356291,309107,332184,331924,353570,332320,340753,331015,333168,207477,443642,11680,"37.49220195577839, 127.08454831021591",9032.0,151454.0,78047.0,101255.0,122712.0,41470.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0
2021,3,2110999,7,176707.41925465837,253949.2468944099,220568.3757763975,178770.33695652173,428491.4409937888,297783.16770186333,3177.0,2401.0,0.0,2401.0,268.0,2.0,0.0,1.0,5.0,10.0,0.0,1.0,0.0,70717,16370,14756,8886,8986,12329,9392,10224,10011,10593,10215,9653,9976,10048,209174,441371,11680,"37.471724786298864, 127.10370931049309",2180.0,64522.0,31077.0,40686.0,72132.0,27443.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,3,2111000,3,0.0,8007.768115942029,19824.13405797101,31503.692028985504,36671.55434782609,0.0,444.0,201.0,0.0,201.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30871,495,5013,7046,8305,8596,1417,4687,4635,5049,4735,4626,3872,3265,209446,440477,11680,"37.46366702265568, 127.10677272709853",348.0,3175.0,1600.0,3045.0,3267.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2111002,3,0.0,104462.56521739133,168278.34420289853,135384.71014492755,64655.39855072464,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,0,60,117,189,108,9,21,63,66,81,108,60,84,210597,441133,11680,"37.469565171958735, 127.11979244528801",578.0,5390.0,2282.0,2536.0,2980.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
2021,3,2120185,52,69464.30267558528,185722.40886287627,141268.23787625416,132756.4285117057,243104.8701923077,173783.872909699,3768.0,2428.0,0.0,2428.0,12764.0,52.0,4.0,281.0,370.0,159.0,58.0,14.0,76.0,2496536,446133,513125,402281,409119,468048,257830,372456,379860,384111,393642,389536,306993,269938,201955,445691,11680,"37.510691750707316, 127.02211217405002",6499.0,84808.0,42433.0,50046.0,92999.0,32959.0,10480.0,997736.0,315744.0,384605.0,897490.0,250585.0,3,1
2021,3,2120186,24,43485.24501811594,174896.40942028986,167327.40760869565,171327.97101449277,285102.870018116,177218.53442028986,3152.0,1777.0,0.0,1777.0,6518.0,62.0,0.0,196.0,151.0,94.0,54.0,43.0,88.0,2045827,292637,360759,352880,389132,456482,193936,293254,298931,305771,312833,318252,277960,238823,201997,446820,11680,"37.52086399195278, 127.02259028422475",9215.0,115626.0,92711.0,121248.0,192592.0,67938.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2021,3,2120187,75,121011.8068115942,226968.8652173913,175745.30521739132,183442.27217391305,337671.79057971016,258503.1610144928,5512.0,3959.0,0.0,3959.0,13076.0,61.0,5.0,365.0,218.0,64.0,28.0,43.0,75.0,2641086,440833,514243,428554,454167,536901,266387,380597,390700,394508,403833,410571,356552,304326,202266,445056,11680,"37.50496965911973, 127.02562780655029",1461.0,51518.0,23636.0,28043.0,51665.0,18680.0,12570.0,1155576.0,630345.0,733801.0,1371224.0,410244.0,3,1
2021,3,2120188,40,33232.29429347826,167761.26385869566,135947.34891304348,133611.7247282609,197943.0535326087,116010.07690217393,1129.0,598.0,0.0,598.0,8579.0,20.0,1.0,55.0,36.0,15.0,8.0,26.0,80.0,1697465,186280,318661,329048,351965,372497,139014,249178,256945,257838,267371,275635,222753,167747,202455,447347,11680,"37.525611170385595, 127.02777299030016",33837.0,389123.0,204568.0,237946.0,354112.0,125717.0,15307.0,1379166.0,684308.0,769516.0,1391781.0,306047.0,6,1
2021,3,2120190,33,110652.32509881422,280399.30467720685,286648.0095520422,218826.5477602108,366145.7648221344,244132.03458498025,2274.0,1334.0,0.0,1334.0,11703.0,46.0,0.0,174.0,215.0,40.0,34.0,32.0,30.0,1397273,230684,283855,248095,253585,255166,125888,207841,217679,219718,225674,223282,164060,139019,202499,446700,11680,"37.519781565818015, 127.02826855511489",16776.0,382875.0,144594.0,166123.0,291060.0,90776.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,3,2120191,48,124512.01834239133,272528.791893116,204741.13609601447,165731.14130434784,284196.65579710144,219218.91644021732,4394.0,2961.0,0.0,2961.0,13862.0,82.0,18.0,307.0,559.0,57.0,30.0,20.0,155.0,1655038,294213,358289,279324,277083,286964,159165,249105,258509,261259,268347,260526,189445,167847,202610,446011,11680,"37.5135733448149, 127.02952173545057",12986.0,307373.0,92556.0,104671.0,210134.0,65670.0,12880.0,1279436.0,289130.0,370446.0,1047248.0,202094.0,6,1
2021,3,2120192,64,101784.84391983696,246773.41932744565,224999.8926630435,212387.4288383152,382340.2707201087,283387.7046535326,6735.0,4796.0,0.0,4796.0,27462.0,47.0,11.0,405.0,536.0,94.0,52.0,56.0,278.0,1647607,281919,361821,283210,277632,284008,159018,252329,260213,262599,269529,260218,177783,164938,202741,443426,11680,"37.49028196786674, 127.0309938485395",17504.0,264434.0,124003.0,145458.0,271736.0,93591.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,3,2120193,21,54059.99689440994,186934.7303312629,175427.66614906833,149064.49482401655,198048.3250517598,100919.2324016563,1184.0,596.0,0.0,596.0,6384.0,33.0,0.0,51.0,65.0,36.0,21.0,32.0,102.0,611748,76372,125553,122385,122793,117383,47264,91144,96338,97652,100768,99534,69815,56498,202968,446869,11680,"37.521302871685855, 127.0335745396856",7082.0,96539.0,39925.0,51471.0,94811.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,3,2120194,45,83125.60628019324,165690.33623188405,164128.4166666667,157294.31666666665,280209.93550724635,176758.71763285025,2599.0,1764.0,0.0,1764.0,12628.0,63.0,5.0,400.0,330.0,80.0,39.0,13.0,97.0,1645810,289131,355133,276947,276892,288258,159447,248130,256286,257152,263475,256579,191429,172759,202978,445363,11680,"37.50773372300574, 127.03368156281698",7615.0,197037.0,67399.0,77035.0,140558.0,48266.0,6055.0,481817.0,178213.0,207186.0,440967.0,91965.0,7,1
2021,3,2120195,12,31587.54619565217,120497.05344202898,148968.24184782608,133057.83967391303,161277.86413043478,92382.71557971016,444.0,224.0,0.0,224.0,5611.0,9.0,5.0,23.0,26.0,15.0,6.0,21.0,26.0,890987,106788,155046,169015,182185,199861,78094,124621,130910,133498,138703,142191,124140,96925,203013,447534,11680,"37.527294390847324, 127.0340863134583",18283.0,116528.0,78913.0,90071.0,126839.0,51530.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2021,3,2120196,18,94384.95833333331,229567.84299516908,193033.42753623187,155187.79227053138,240185.82487922703,165755.1111111111,1346.0,899.0,0.0,899.0,9687.0,24.0,0.0,16.0,19.0,10.0,22.0,17.0,33.0,666948,111616,142365,118325,117697,116428,60516,99740,104381,105948,109986,106627,74195,66072,203125,446192,11680,"37.51520256206142, 127.03534767368451",7599.0,88902.0,36004.0,45566.0,72086.0,23547.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,3,2120197,148,98755.48589894242,249479.59077555817,242291.0793918919,198040.3116921269,286388.3722091657,199142.20967978847,6012.0,4306.0,0.0,4306.0,58694.0,101.0,6.0,749.0,419.0,202.0,135.0,61.0,39.0,3192796,418721,685912,631374,629966,574203,252619,506260,530466,533357,552142,520374,297492,252705,203197,444543,11680,"37.50034474708441, 127.03615491755498",50742.0,412757.0,160478.0,176161.0,297343.0,122212.0,29924.0,2478575.0,750514.0,903584.0,2113150.0,420685.0,7,1
2021,3,2120198,36,114123.44082125604,168351.15368357487,150796.04710144928,135001.35929951692,260242.74245169084,201243.5323067633,7376.0,5072.0,0.0,5072.0,11531.0,141.0,36.0,766.0,717.0,161.0,146.0,106.0,66.0,2029988,463633,440484,298787,292100,317974,217008,301900,307620,315820,318482,306552,242586,237026,203312,443991,11680,"37.49537078733338, 127.03745296989744",8839.0,271289.0,96386.0,107154.0,204880.0,71550.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,3,2120199,15,338692.581884058,458398.4543478261,417713.4413043478,357455.97753623186,655814.761594203,556904.8239130435,996.0,641.0,0.0,641.0,3830.0,17.0,2.0,126.0,45.0,12.0,2.0,0.0,48.0,536023,96934,113813,88669,87823,94557,54227,79450,82665,83793,85302,82440,63609,58764,203439,445451,11680,"37.50852500535553, 127.03889594244671",6271.0,53893.0,19659.0,23864.0,39074.0,13654.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,3,2120200,33,96424.95750988144,251377.6350461133,222968.2875494071,218747.191370224,385996.7776679842,212770.1515151515,976.0,565.0,0.0,565.0,9363.0,14.0,7.0,45.0,27.0,9.0,8.0,3.0,77.0,1143987,120982,211036,233073,239843,247040,92015,156980,172129,174829,184560,183061,154247,118181,203484,447046,11680,"37.522895842647785, 127.03941246043162",12335.0,158231.0,107738.0,140632.0,256657.0,109183.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,3,2120201,15,100309.3963768116,230986.4376811594,179667.26231884057,146184.58695652173,282275.0275362319,226619.3869565217,1880.0,1108.0,0.0,1108.0,11559.0,47.0,25.0,176.0,136.0,101.0,67.0,68.0,0.0,980124,181220,209845,157207,157930,173533,100391,147902,149044,149823,149682,144571,121949,117155,203534,443646,11680,"37.49226149114439, 127.03996174769397",8438.0,226565.0,101961.0,116393.0,215775.0,66377.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,3,2120202,37,48797.41186839013,86266.51997649824,91153.17479435958,100298.30581668625,135043.42303172738,102942.33343125734,1843.0,793.0,0.0,793.0,11735.0,14.0,0.0,10.0,7.0,0.0,0.0,54.0,478.0,1907144,209559,329115,371092,400130,433285,163963,262380,279869,286281,297352,304978,269219,207064,203552,447483,11680,"37.526832962629484, 127.04018381643365",32445.0,287447.0,211302.0,280177.0,503637.0,216598.0,7313.0,744607.0,404923.0,474314.0,925557.0,216521.0,3,1
2021,3,2120203,39,63094.6861761427,161119.29933110368,143033.4423076923,130159.29849498328,238632.1223522854,158699.79124860646,1522.0,920.0,0.0,920.0,7726.0,26.0,0.0,74.0,62.0,67.0,9.0,7.0,119.0,1606724,262000,327877,274882,279118,306639,156209,237402,248050,252422,259392,253041,187823,168593,203588,446321,11680,"37.51636317318784, 127.04058541332707",7813.0,230261.0,98372.0,110312.0,187151.0,68416.0,16254.0,1300832.0,462199.0,528747.0,1138660.0,278531.0,6,1
2021,3,2120204,24,119947.56023550723,238244.5502717392,195911.9039855073,181277.2087862319,270939.29755434784,213684.23596014493,1595.0,1127.0,0.0,1127.0,41471.0,20.0,2.0,230.0,362.0,69.0,200.0,32.0,11.0,1270345,201884,280451,231602,225697,214556,116152,197132,205730,206502,214550,204859,130026,111545,203794,444815,11680,"37.502793223157454, 127.0429077996716",29094.0,198545.0,81917.0,88802.0,125573.0,48145.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,3,2120205,22,37295.66254940711,169107.80830039526,130151.72628458498,107480.4061264822,202771.7356719368,118654.24604743085,1116.0,592.0,0.0,592.0,13950.0,24.0,29.0,66.0,18.0,50.0,55.0,29.0,9.0,525276,83031,108848,92842,93170,97932,49455,79358,81926,82377,83482,82335,60297,55501,203857,442719,11680,"37.48390785799116, 127.04360930895815",2325.0,98265.0,38991.0,49843.0,85308.0,30680.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2021,3,2120206,30,69895.01557971015,185546.68007246376,177045.0224637681,156421.9775362319,282894.72210144927,184492.30471014493,4039.0,2082.0,0.0,2082.0,5280.0,53.0,5.0,212.0,159.0,68.0,60.0,57.0,289.0,1100891,201439,241650,183525,180401,185181,108695,163085,169520,171562,173998,169242,129808,123677,203903,444198,11680,"37.49723356283846, 127.04413724979848",4915.0,134932.0,53090.0,60342.0,98312.0,31131.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2021,3,2120207,43,81578.83594539939,220884.6994438827,193844.0798786653,157979.56900910012,311350.5166835187,237626.91380182,6763.0,3891.0,0.0,3891.0,12151.0,180.0,22.0,704.0,510.0,245.0,164.0,64.0,198.0,1658362,343432,351598,250688,252782,284345,175518,244793,250053,253183,258838,253454,205216,192825,204015,445771,11680,"37.511405894352244, 127.04541239018845",19813.0,331750.0,146520.0,157510.0,247007.0,100455.0,12921.0,861090.0,271288.0,316019.0,763154.0,166895.0,10,1
2021,3,2120208,36,73678.97252415458,227819.8894927536,211631.83756038648,185242.17693236712,288859.25513285026,183157.30464975844,3265.0,1913.0,0.0,1913.0,10577.0,47.0,0.0,52.0,129.0,235.0,74.0,32.0,224.0,1452199,262628,297824,243745,243065,261594,143344,202484,214453,218085,221678,224504,200386,170610,204242,447237,11680,"37.52461358412792, 127.04798837218263",28645.0,346018.0,160817.0,197379.0,347558.0,129697.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2021,3,2120209,24,69260.96286231883,207280.69384057968,214382.39356884052,197673.58378623187,318907.575634058,233298.977807971,1374.0,671.0,0.0,671.0,8984.0,20.0,20.0,31.0,85.0,16.0,33.0,44.0,227.0,533973,85751,107932,91990,93926,102781,51591,77690,80015,81740,83061,82227,68136,61104,204322,446563,11680,"37.51854045610646, 127.04888942339811",5713.0,166132.0,64206.0,78452.0,131406.0,42170.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,3,2120210,88,85056.52235671936,221831.1731719368,194961.0479249012,169334.89809782608,290377.04990118573,195984.86462450595,4780.0,3339.0,0.0,3339.0,48780.0,94.0,25.0,683.0,736.0,101.0,116.0,33.0,19.0,4385208,674210,922256,795034,787087,816759,389861,662419,687047,693472,719216,698892,492740,431421,204334,445014,11680,"37.50458384746136, 127.04901603682542",32896.0,377990.0,150638.0,166746.0,247298.0,107213.0,36183.0,3047327.0,1115820.0,1340230.0,2721024.0,611599.0,6,1
2021,3,2120211,15,44805.79275362319,96950.32536231884,107151.4811594203,89423.95507246377,182183.3565217392,139787.69710144927,1638.0,726.0,0.0,726.0,984.0,23.0,3.0,65.0,52.0,30.0,57.0,50.0,81.0,977712,137883,180583,161510,175669,222802,99265,135733,138993,141413,142632,143177,146483,129282,204652,444566,11680,"37.50054579641033, 127.05260967286942",2660.0,72591.0,43700.0,50136.0,73168.0,39987.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2021,3,2120212,19,33948.68821510298,168328.40560640732,193634.56407322653,131974.6739130435,224413.83867276888,112315.45251716246,1481.0,682.0,0.0,682.0,713.0,20.0,0.0,29.0,73.0,43.0,13.0,17.0,104.0,1040479,144220,183480,164344,188491,243779,116164,142882,144218,147755,147472,150710,161679,145765,204753,444195,11680,"37.49720255031762, 127.05374948985842",12088.0,293783.0,198024.0,227302.0,298593.0,137293.0,9449.0,617334.0,332084.0,344828.0,653483.0,216101.0,4,1
2021,3,2120213,34,62286.944053708445,127076.5581841432,121980.5127877238,115230.95172634273,208348.4817774936,174444.8053069054,4094.0,2304.0,0.0,2304.0,8472.0,90.0,13.0,475.0,219.0,91.0,43.0,26.0,213.0,1511979,299521,321754,242215,237049,256031,155408,224676,231082,232917,239630,232156,180198,171318,204754,445856,11680,"37.51216823841516, 127.05377153085408",2795.0,105676.0,52795.0,62554.0,95117.0,42143.0,3563.0,308258.0,100354.0,121439.0,291766.0,58698.0,3,1
2021,3,2120214,15,95514.97101449277,161629.42028985507,179276.4,170578.55217391305,350194.75507246377,279942.18840579706,761.0,321.0,0.0,321.0,3990.0,8.0,0.0,0.0,16.0,0.0,0.0,12.0,200.0,251659,36023,53659,45530,46071,47720,22654,37661,38578,39243,40072,40152,30316,25635,204834,447198,11680,"37.524259282338384, 127.05468521734747",21984.0,106342.0,42738.0,55521.0,93793.0,38864.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2021,3,2120215,66,51735.608201581024,208927.8216403162,169251.51169301712,151818.58135704874,211032.48682476944,132217.80681818182,3513.0,2227.0,0.0,2227.0,61656.0,29.0,0.0,116.0,631.0,132.0,190.0,39.0,284.0,2808746,453337,611952,516026,507481,472466,247484,435145,450585,453893,470642,448001,286999,263482,204984,445257,11680,"37.506770010092765, 127.05636895451428",25729.0,306870.0,90866.0,104238.0,218560.0,56797.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2021,3,2120216,17,28169.08631713555,91666.10805626598,86683.9040920716,61529.75319693095,110133.9584398977,57794.37340153453,218.0,151.0,0.0,151.0,4934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,190616,23898,42280,36483,36587,35588,15779,28366,29165,29845,30394,30485,23499,18864,205001,446821,11680,"37.52086161406612, 127.05657185968903",14120.0,223708.0,65903.0,80307.0,173949.0,44984.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,3,2120217,21,50254.86438923396,111604.80486542443,125901.43788819876,119159.6066252588,198406.80227743275,145799.84886128365,3789.0,2015.0,0.0,2015.0,2779.0,102.0,30.0,299.0,233.0,231.0,88.0,39.0,57.0,1307101,239564,258149,198800,209190,261442,139955,189373,193484,194495,196352,192836,175542,165020,205119,444861,11680,"37.50320129220644, 127.05789304626857",3805.0,86218.0,48601.0,62102.0,96436.0,42855.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2021,3,2120218,29,9.347826086956522,83635.44902548725,77395.6075712144,79513.75037481259,100145.4044227886,21348.40629685157,28.0,17.0,0.0,17.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39027,2908,7673,8928,9292,8071,2156,5639,5910,6009,6379,6303,4688,4098,205224,445843,11680,"37.5120485682594, 127.0590875108244",10268.0,91329.0,54115.0,69506.0,107310.0,31224.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2021,3,2120219,39,49295.91053511705,175778.01003344482,167230.45234113713,163753.86622073577,329882.32692307694,223765.05239687848,1039.0,418.0,0.0,418.0,17161.0,18.0,0.0,3.0,23.0,26.0,9.0,19.0,132.0,1114618,170564,197433,164937,191561,267276,122848,152876,150218,154706,155034,155832,181369,164583,205344,444397,11680,"37.49901935242015, 127.06043430040828",8574.0,182617.0,163114.0,189486.0,284402.0,181563.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
