연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,상권_중앙위경도_값,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,포함된_버정_수,포함된_역_수
2022,2,1001496,11,47156.511488511496,462560.1958041958,396094.8401598401,382860.79820179817,474370.4295704296,211373.6893106893,29.0,18.0,0.0,18.0,15904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106859,6498,20657,25172,25635,22596,6302,15012,16326,16915,17593,17247,12963,10805,205310,445727,11680,"37.511002913176945, 127.06005939988393",46121.0,245481.0,129615.0,161908.0,241267.0,87580.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,2,2110961,4,212757.9010989011,296687.3626373626,345877.26373626373,316464.8324175824,528952.9835164836,329374.23076923075,2163.0,1335.0,0.0,1335.0,962.0,57.0,0.0,226.0,186.0,103.0,39.0,31.0,99.0,1045212,228557,227835,158555,156073,164953,109239,158618,164370,161210,160005,158518,125235,117256,203036,445734,11680,"37.511076260927844, 127.03433908142084",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120207,18,218645.91330891327,482919.5158730159,412812.9481074481,342245.5396825397,544409.6294261294,395108.3547008547,6763.0,3891.0,0.0,3891.0,12151.0,180.0,9.0,582.0,558.0,227.0,219.0,81.0,219.0,1723958,347534,367796,266803,268033,295730,178062,260955,270458,265380,262190,261023,207639,196314,204015,445771,11680,"37.511405894352244, 127.04541239018845",13966.0,211089.0,92697.0,103004.0,153502.0,64797.0,15885.0,1016762.0,333138.0,381578.0,901274.0,214609.0,10,1
2022,2,2120194,21,212616.58294086863,408884.3003663004,387830.5452642596,329480.588173731,519772.136577708,315838.358974359,2599.0,1764.0,0.0,1764.0,12628.0,63.0,3.0,393.0,309.0,93.0,29.0,35.0,102.0,1722701,291152,372178,297246,294872,303956,163298,264668,276571,269466,267460,265081,199180,180277,202978,445363,11680,"37.50773372300574, 127.03368156281698",12720.0,225410.0,77725.0,88747.0,157697.0,58768.0,9660.0,569824.0,213690.0,253174.0,519949.0,118169.0,7,1
2022,2,2120220,10,61129.07692307692,290524.85824175825,488127.5010989011,551689.2153846154,838089.1175824176,294651.1956043956,831.0,255.0,0.0,255.0,5578.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,506964,51584,86910,80207,98477,135098,54689,71743,71406,69192,70549,72022,80851,71200,205483,443898,11680,"37.49452251741251, 127.06200250745094",14731.0,144539.0,107528.0,164102.0,210987.0,106693.0,10875.0,514020.0,259733.0,332002.0,509800.0,222509.0,5,1
2022,2,2110976,3,63003.67032967033,313463.0256410256,170162.68864468863,182790.1172161172,288556.2527472528,213364.82417582412,2022.0,1080.0,0.0,1080.0,578.0,56.0,0.0,32.0,181.0,105.0,78.0,56.0,76.0,741723,187906,158094,101144,94363,114609,85608,102622,108476,107671,108061,109239,107496,98160,204029,446915,11680,"37.52171331120836, 127.04557700798111",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110965,4,227912.260989011,244663.0824175824,213263.815934066,227413.82142857145,439205.6153846154,325569.28846153844,2245.0,1500.0,0.0,1500.0,1139.0,65.0,12.0,305.0,223.0,98.0,21.0,41.0,6.0,855301,162228,189108,138018,135190,143130,87628,128506,134988,131269,130018,127670,101392,101461,203347,445201,11680,"37.5062728314113, 127.03785426242342",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110992,8,227215.6085164835,226510.8489010989,209439.84615384616,239402.7225274725,510207.6552197802,415260.2925824176,7894.0,3681.0,0.0,3681.0,2179.0,206.0,3.0,595.0,582.0,346.0,223.0,84.0,137.0,1924469,514313,367160,202951,223153,363742,253149,265507,263031,262265,262203,266284,305335,299845,204993,444495,11680,"37.4999043020278, 127.05646557351078",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,1,2110972,3,35806.7925925926,81590.6037037037,122112.69629629629,108119.6888888889,262107.46666666667,223965.57037037035,1921.0,1003.0,0.0,1003.0,2628.0,56.0,0.0,206.0,139.0,135.0,106.0,44.0,4.0,319488,87406,72885,43029,39225,41647,35296,46965,46244,46856,47419,47105,42161,42737,203786,443905,11680,"37.494594100718025, 127.04281264335714",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120215,32,144278.13392857142,513809.2259615384,403837.9361263737,350110.48798076925,439787.020260989,281445.38358516485,3513.0,2227.0,0.0,2227.0,61656.0,29.0,0.0,132.0,602.0,98.0,158.0,114.0,288.0,3150398,452336,678499,605614,596527,552688,264735,501148,536114,516860,513667,497645,307627,277337,204984,445257,11680,"37.506770010092765, 127.05636895451428",38473.0,358720.0,104040.0,118322.0,265667.0,77199.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
2022,2,2120221,11,84527.06593406593,285066.5514485515,200507.37462537465,164809.44555444556,225656.0829170829,158019.03996003995,693.0,489.0,0.0,489.0,19513.0,7.0,0.0,5.0,42.0,7.0,6.0,18.0,99.0,380514,45875,85291,75049,74902,69419,29978,58305,61788,60125,60502,59764,42207,37822,205487,446152,11680,"37.51483114367817, 127.06206454963771",26715.0,342243.0,128004.0,152955.0,302009.0,98696.0,10564.0,887057.0,419528.0,492778.0,901635.0,210461.0,6,1
2022,2,2120212,10,83808.03956043956,296647.8087912088,249361.96703296705,239955.18241758243,433506.8791208791,227589.85164835164,1481.0,682.0,0.0,682.0,713.0,20.0,0.0,26.0,71.0,37.0,24.0,8.0,113.0,1043829,137982,179776,162670,192871,253690,116841,144084,148115,146978,146965,148538,162894,146257,204753,444195,11680,"37.49720255031762, 127.05374948985842",13352.0,203132.0,111853.0,146071.0,199035.0,93781.0,12701.0,713247.0,372832.0,417919.0,735324.0,257015.0,4,1
2022,2,2120205,9,140125.99755799756,406802.282051282,338024.26373626373,258947.52503052505,450232.9120879121,322296.7619047619,1116.0,592.0,0.0,592.0,13950.0,24.0,19.0,72.0,14.0,40.0,61.0,30.0,18.0,609624,91444,124104,108965,108461,117300,59352,92750,96704,94538,94445,94422,71171,65595,203857,442719,11680,"37.48390785799116, 127.04360930895815",5317.0,101298.0,39450.0,60373.0,91765.0,39345.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,2,2110972,3,23669.78021978022,87267.08424908425,133946.52747252746,118832.12087912088,240032.82051282053,176865.9084249084,1921.0,1003.0,0.0,1003.0,2628.0,56.0,0.0,206.0,139.0,135.0,106.0,44.0,4.0,318504,85606,73609,44733,39905,40547,34107,47514,48173,47276,46895,46522,40506,41619,203786,443905,11680,"37.494594100718025, 127.04281264335714",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110999,4,478374.7142857143,485244.4835164835,437745.978021978,422211.4423076923,984603.7197802198,996608.1565934066,3177.0,2401.0,0.0,2401.0,268.0,2.0,0.0,0.0,2.0,10.0,4.0,1.0,0.0,66923,16568,13883,7957,7916,11430,9171,9679,9716,9671,9648,9628,9407,9175,209174,441371,11680,"37.471724786298864, 127.10370931049309",4054.0,71986.0,32195.0,46882.0,78555.0,35398.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,3,2110972,3,8570.25,84620.00724637682,106472.54347826086,109371.47826086955,249523.8478260869,186975.4565217392,1921.0,1003.0,0.0,1003.0,2628.0,56.0,0.0,206.0,139.0,135.0,106.0,44.0,4.0,319348,89452,73252,43132,38444,40431,34640,46901,47852,48055,47565,45898,40875,42202,203786,443905,11680,"37.494594100718025, 127.04281264335714",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110972,3,10823.434782608696,73352.17391304347,69743.72101449275,97558.5579710145,224679.85507246372,182722.21014492752,1921.0,1003.0,0.0,1003.0,2628.0,56.0,0.0,206.0,139.0,135.0,106.0,44.0,4.0,311065,83794,70668,43332,38580,40247,34443,45725,46607,46315,45718,44923,39931,41845,203786,443905,11680,"37.494594100718025, 127.04281264335714",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120197,59,341209.1337306761,706488.1022536785,582185.4112497672,530187.2192214566,736731.1855094059,497121.68187744456,6012.0,4306.0,0.0,4306.0,58694.0,97.0,5.0,705.0,417.0,168.0,134.0,85.0,63.0,3744159,467111,798837,741800,739521,693538,303350,605152,660531,630711,623413,601181,339053,284118,203197,444543,11680,"37.50034474708441, 127.03615491755498",89040.0,478045.0,185615.0,206242.0,365977.0,162795.0,38770.0,3033393.0,885044.0,1054817.0,2539737.0,599758.0,7,1
2022,2,2120193,8,157769.5206043956,504786.0851648352,482741.9313186813,426873.9271978022,506246.6593406593,238357.12225274724,1184.0,596.0,0.0,596.0,6384.0,32.0,0.0,38.0,73.0,32.0,27.0,23.0,114.0,679887,81983,134994,136120,135096,134213,57483,101570,111593,108240,108249,108965,78906,62363,202968,446869,11680,"37.521302871685855, 127.0335745396856",10361.0,106986.0,46421.0,58699.0,108469.0,39301.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,2,2120199,7,753186.8854003139,1067252.4897959183,982648.2150706436,807302.4803767661,1357372.5510204085,993183.6750392466,996.0,641.0,0.0,641.0,3830.0,18.0,0.0,111.0,58.0,16.0,2.0,0.0,147.0,549661,96105,116513,93984,92389,97305,53364,82882,87341,85683,85162,83757,64195,60639,203439,445451,11680,"37.50852500535553, 127.03889594244671",7255.0,62805.0,23328.0,28872.0,48493.0,17458.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,2,2120216,7,70307.9623233909,228846.9497645212,200702.3343799058,169105.1114599686,249374.16326530607,139861.70172684456,218.0,151.0,0.0,151.0,4934.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,196345,20697,45118,38449,38095,37218,16767,29239,31058,30593,30348,30348,24810,19952,205001,446821,11680,"37.52086161406612, 127.05657185968903",20386.0,260424.0,78018.0,102474.0,199784.0,55955.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,2,2130310,4,158155.8489010989,315747.95604395604,257009.2967032967,275056.7994505495,546391.6730769231,445173.7527472528,112.0,83.0,0.0,83.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209176,23792,41123,37885,40863,46809,18706,29521,30416,30581,30070,30707,29533,28348,205983,443264,11680,"37.48880703177452, 127.06765141951202",2188.0,52870.0,30356.0,41623.0,47908.0,13945.0,6276.0,209509.0,94506.0,119771.0,178222.0,63366.0,2,1
2022,1,2110974,6,87284.66481481481,91267.88888888888,123965.75925925928,104903.42777777778,185278.27777777772,167507.06481481483,1513.0,796.0,0.0,796.0,292.0,60.0,1.0,165.0,175.0,92.0,20.0,23.0,96.0,622746,160387,130107,80086,79312,97294,75559,90734,90710,91955,93780,92079,82646,80842,203957,446014,11680,"37.51359558431378, 127.04475767819501",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110997,11,409266.7792207792,428321.6153846154,354825.6153846154,360073.88611388614,788987.937062937,717782.1768231769,7187.0,3441.0,0.0,3441.0,1724.0,148.0,0.0,101.0,433.0,309.0,69.0,26.0,44.0,1969409,523065,410181,229281,223845,321351,261686,285272,285044,281784,280224,280579,276120,280387,207477,443642,11680,"37.49220195577839, 127.08454831021591",7816.0,119837.0,56687.0,77697.0,107456.0,42235.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0
2022,2,2110974,6,105062.78388278389,123768.46153846152,145319.77655677655,126126.44871794872,188822.152014652,148185.63553113554,1513.0,796.0,0.0,796.0,292.0,60.0,1.0,165.0,175.0,92.0,20.0,23.0,96.0,648091,171587,136988,83205,81604,97980,76727,96273,98795,96642,95579,94725,83363,82714,203957,446014,11680,"37.51359558431378, 127.04475767819501",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110989,4,192978.33516483515,205474.7252747253,186857.793956044,189009.9175824176,390914.5961538461,286345.5412087912,1588.0,904.0,0.0,904.0,444.0,60.0,1.0,257.0,235.0,115.0,49.0,22.0,8.0,691693,147907,137619,107046,105106,124183,69832,103715,106291,106219,104540,105410,85488,80033,204813,444816,11680,"37.50279748516958, 127.05443206338535",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120203,18,177414.8253968254,337647.7722832723,325926.34065934067,272114.92185592186,460406.0067155067,354971.39621489623,1522.0,920.0,0.0,920.0,7726.0,25.0,0.0,67.0,58.0,64.0,18.0,5.0,120.0,1659264,257358,331044,288367,293841,323301,165351,253918,272388,263063,261644,259705,186389,162156,203588,446321,11680,"37.51636317318784, 127.04058541332707",14411.0,243926.0,100139.0,114057.0,202411.0,85184.0,23595.0,1514989.0,533652.0,621745.0,1340505.0,369180.0,6,1
2022,2,2120224,15,242815.0615384616,974138.5516483516,605663.857875458,565666.7501831502,904904.2930402932,503356.7304029304,594.0,437.0,0.0,437.0,12418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222273,37281,49865,37767,34999,39382,22977,34634,35106,34315,34122,34503,25798,23793,209095,443156,11680,"37.48780855534486, 127.10283827879296",13174.0,241453.0,102501.0,119782.0,173605.0,60394.0,50137.0,1660558.0,773295.0,902736.0,1539601.0,479286.0,6,1
2022,2,2110955,12,596860.1749084248,453235.4917582418,410097.9587912088,432304.11446886446,798591.4569597068,640260.032051282,7089.0,4515.0,0.0,4515.0,3430.0,187.0,16.0,842.0,746.0,183.0,103.0,80.0,168.0,2955705,770960,664557,371263,359123,448075,341726,431388,433132,430664,430586,429121,403199,397616,202593,445514,11680,"37.50909540147428, 127.02932769615451",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110974,6,109099.32065217392,142110.17210144928,158342.02173913043,126652.9981884058,207973.44565217392,143544.43659420288,1513.0,796.0,0.0,796.0,292.0,60.0,1.0,165.0,175.0,92.0,20.0,23.0,96.0,625823,163549,131953,81815,80538,94831,73138,91158,94835,95316,94664,91089,79174,79587,203957,446014,11680,"37.51359558431378, 127.04475767819501",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110981,4,304769.0027472528,443543.9285714286,307257.1401098901,341635.88186813187,660879.1538461539,529800.1098901099,2118.0,907.0,0.0,907.0,361.0,57.0,10.0,137.0,201.0,230.0,17.0,13.0,0.0,435487,107065,86558,54490,54308,75980,57084,64228,63798,63494,62730,62252,58631,60355,204328,441787,11680,"37.47550836944001, 127.04892921001091",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110977,3,120798.42124542124,243983.978021978,201710.51282051284,214952.21245421245,387277.2527472528,276619.3076923077,691.0,340.0,0.0,340.0,148.0,17.0,1.0,34.0,42.0,42.0,7.0,0.0,0.0,154592,36553,32030,21548,20411,25265,18784,23080,23145,23126,22730,22875,19673,19965,204149,441990,11680,"37.477338239228565, 127.04690671040551",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110974,6,98591.875,113882.85688405798,138501.40760869565,117835.54891304349,194067.0742753623,142755.7572463768,1513.0,796.0,0.0,796.0,292.0,60.0,1.0,165.0,175.0,92.0,20.0,23.0,96.0,596243,151762,126672,79932,78343,91239,68295,86642,90590,89815,90718,88073,75430,74978,203957,446014,11680,"37.51359558431378, 127.04475767819501",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110971,7,406639.2370486656,415021.04866562,376990.409733124,417654.0894819466,678831.0518053375,542936.0596546311,3870.0,2549.0,0.0,2549.0,1542.0,135.0,28.0,654.0,710.0,170.0,81.0,28.0,57.0,674577,169218,150798,93889,90294,98396,71982,100971,102824,101722,100761,99681,85263,83355,203768,445306,11680,"37.507217264689004, 127.04261627038929",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2110994,3,108809.4945054945,256857.3186813187,156848.09523809524,154372.75457875457,255963.69963369964,195466.1941391941,1777.0,797.0,0.0,797.0,494.0,56.0,0.0,58.0,99.0,91.0,42.0,12.0,58.0,479162,132095,112255,62405,57173,63220,52015,70999,71255,70063,69135,69153,65065,63495,205441,442634,11680,"37.48313403328187, 127.0615182258128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,2,2120185,21,372064.1611721612,537844.8069073783,368466.0408163265,314032.05285191,656304.0889586604,516296.6295133438,3768.0,2428.0,0.0,2428.0,12764.0,53.0,3.0,259.0,407.0,162.0,59.0,24.0,77.0,2596952,463427,522700,409844,418361,499992,282629,390074,407868,397530,395857,404365,322235,279022,201955,445691,11680,"37.510691750707316, 127.02211217405002",8975.0,89831.0,42630.0,49557.0,86968.0,35665.0,17741.0,1097522.0,339180.0,420356.0,1006509.0,333184.0,3,1
2022,2,2120223,4,5955.804945054945,167166.1043956044,157836.3791208791,139227.6813186813,106822.84065934064,33452.881868131866,309.0,111.0,0.0,111.0,9166.0,9.0,0.0,0.0,9.0,13.0,11.0,10.0,40.0,230085,20784,54512,50119,48558,40789,15325,37109,39923,37627,37693,36684,21658,19392,205736,444979,11680,"37.504260852229244, 127.06487188953616",8228.0,167866.0,62912.0,84181.0,144211.0,44670.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0
2022,2,2120190,14,385718.4128728415,730955.9725274725,649018.5745682889,515082.8775510204,791358.7331240189,549355.0007849294,2274.0,1334.0,0.0,1334.0,11703.0,46.0,0.0,139.0,238.0,38.0,36.0,33.0,39.0,1591457,258697,315277,282729,289029,296629,149096,238045,256172,249330,246823,251743,188549,160794,202499,446700,11680,"37.519781565818015, 127.02826855511489",23770.0,249050.0,105773.0,132734.0,234267.0,83788.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,2,2120192,25,369046.0980219781,680836.5371428572,617785.6391208791,549900.3494505495,952872.9494505496,708611.6518681318,6735.0,4796.0,0.0,4796.0,27462.0,47.0,9.0,360.0,567.0,59.0,86.0,37.0,314.0,1703393,295027,367376,289502,285851,296984,168649,266492,279969,270698,269137,264909,181770,170416,202741,443426,11680,"37.49028196786674, 127.0309938485395",10520.0,117589.0,49958.0,65361.0,107056.0,43455.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0
2022,2,2120186,14,254745.7087912088,352024.6616954474,319611.4960753532,342439.59968602826,557004.1373626373,429532.3273155416,3152.0,1777.0,0.0,1777.0,6518.0,62.0,0.0,154.0,140.0,109.0,74.0,49.0,97.0,2273038,325697,390014,385321,423024,518959,230024,320324,336375,335086,334385,351965,324240,270662,201997,446820,11680,"37.52086399195278, 127.02259028422475",21650.0,132715.0,102054.0,139181.0,228931.0,97861.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,2,2120202,19,147403.74725274724,130094.67437825332,143905.82938114516,136768.33140543665,210547.9120879121,179498.83342972817,1843.0,793.0,0.0,793.0,11735.0,15.0,0.0,10.0,3.0,4.0,0.0,26.0,534.0,2283012,278619,373985,420219,446927,517228,246036,307745,338569,338657,339863,361445,340461,256274,203552,447483,11680,"37.526832962629484, 127.04018381643365",38226.0,207783.0,142544.0,193689.0,309727.0,144022.0,12341.0,896319.0,487368.0,603252.0,1181740.0,312854.0,3,1
2022,2,2120214,6,320783.8296703297,401823.1996336996,369266.9120879121,357756.0879120879,633248.8754578754,546698.0274725275,761.0,321.0,0.0,321.0,3990.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,212.0,254061,35097,54123,45490,46284,48706,24362,37695,39964,39154,38786,39203,32456,26803,204834,447198,11680,"37.524259282338384, 127.05468521734747",23762.0,61394.0,27805.0,34875.0,69107.0,23021.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
2022,1,2110975,6,76291.27222222222,329387.4111111111,314943.4111111111,274790.44444444444,529619.1,358299.912962963,890.0,353.0,0.0,353.0,10837.0,25.0,0.0,19.0,40.0,15.0,15.0,2.0,159.0,299069,56567,62101,45960,45543,56937,31960,44194,43390,43700,44670,44032,39926,39158,203995,443091,11680,"37.48725902172483, 127.04517162847172",2167.0,33637.0,17373.0,20209.0,28797.0,11601.0,6100.0,563619.0,190266.0,227362.0,516543.0,121654.0,1,1
2022,2,2110975,6,110479.1978021978,430612.6593406593,314377.5714285714,336170.2380952381,491935.7216117216,430043.1684981685,890.0,353.0,0.0,353.0,10837.0,25.0,0.0,19.0,40.0,15.0,15.0,2.0,159.0,351520,65433,75001,55078,53108,65718,37181,51098,52283,51943,52381,51898,46211,45705,203995,443091,11680,"37.48725902172483, 127.04517162847172",3749.0,41105.0,20378.0,23349.0,36555.0,15067.0,8182.0,660299.0,235458.0,280467.0,599398.0,153687.0,1,1
2022,2,2120200,17,309880.0129282482,451400.04589528113,454474.2249515191,434532.35746606335,651731.265675501,435454.919844861,976.0,565.0,0.0,565.0,9363.0,13.0,4.0,29.0,24.0,9.0,10.0,2.0,79.0,1308597,133355,228339,264290,268409,293229,120974,176910,202370,200322,200565,207680,185925,134824,203484,447046,11680,"37.522895842647785, 127.03941246043162",28523.0,174871.0,119885.0,165951.0,293216.0,141841.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,2,2120187,35,459671.50235478807,521400.4753532182,362179.3416012559,369082.9864992151,668024.9237048666,561403.081632653,5512.0,3959.0,0.0,3959.0,13076.0,62.0,2.0,347.0,225.0,71.0,46.0,10.0,114.0,3117290,514797,589920,482648,510243,664784,354898,443471,470738,464177,463636,485151,434221,355897,202266,445056,11680,"37.50496965911973, 127.02562780655029",3815.0,56273.0,26549.0,30274.0,56646.0,23034.0,29454.0,1362196.0,722155.0,856834.0,1702105.0,630498.0,3,1
2022,2,2120206,11,207144.24175824173,501104.3556443557,467120.7502497503,439855.4445554445,652985.8991008991,398945.2557442557,4039.0,2082.0,0.0,2082.0,5280.0,54.0,5.0,191.0,181.0,83.0,59.0,17.0,334.0,1135606,204536,249946,191760,190357,189874,109135,173845,180008,176008,173993,172742,132582,126432,203903,444198,11680,"37.49723356283846, 127.04413724979848",7089.0,148474.0,61510.0,72400.0,114693.0,39856.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
2022,2,2120213,13,218091.9974640744,312498.4598478445,307144.7168216399,263274.84192730347,465346.3863060017,387811.3068469991,4094.0,2304.0,0.0,2304.0,8472.0,89.0,7.0,401.0,251.0,118.0,44.0,34.0,222.0,1739518,319030,360558,285514,281233,311192,181990,260764,272850,268420,269823,265756,207325,194580,204754,445856,11680,"37.51216823841516, 127.05377153085408",3319.0,75648.0,31955.0,39756.0,67249.0,31815.0,5041.0,381441.0,125046.0,154636.0,361945.0,85046.0,3,1
2022,2,2120201,9,179313.2905982906,338556.56166056165,304526.4273504273,258130.35653235653,424702.9010989011,351041.53724053723,1880.0,1108.0,0.0,1108.0,11559.0,48.0,1.0,195.0,147.0,111.0,35.0,59.0,48.0,961857,181369,204730,152058,154316,169810,99575,145949,148560,146498,145143,143240,118011,114456,203534,443646,11680,"37.49226149114439, 127.03996174769397",14638.0,250743.0,107728.0,135577.0,236180.0,84113.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
2022,2,2120211,6,119856.16483516483,216656.9542124542,224241.8736263736,201791.1043956044,386162.8333333334,270753.78388278384,1638.0,726.0,0.0,726.0,984.0,23.0,0.0,58.0,51.0,24.0,61.0,42.0,102.0,1037658,152184,196441,170047,178861,230933,109194,148418,152001,150205,149177,149943,151736,136179,204652,444566,11680,"37.50054579641033, 127.05260967286942",3382.0,59544.0,30860.0,39302.0,57016.0,29298.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
2022,3,2110975,6,118951.95289855072,412448.8677536232,335362.0543478261,329174.856884058,522390.51268115937,374375.152173913,890.0,353.0,0.0,353.0,10837.0,25.0,0.0,19.0,40.0,15.0,15.0,2.0,159.0,341193,62646,72344,52616,51887,65114,36587,49226,51262,51698,51637,50654,43422,43295,203995,443091,11680,"37.48725902172483, 127.04517162847172",3285.0,40197.0,20480.0,22986.0,35412.0,14121.0,10587.0,661655.0,222100.0,268701.0,603689.0,146797.0,1,1
2022,3,2110971,7,424754.649068323,484575.4534161491,389157.5062111802,445531.1537267081,694256.804347826,532449.2267080746,3870.0,2549.0,0.0,2549.0,1542.0,135.0,28.0,654.0,710.0,170.0,81.0,28.0,57.0,677509,168473,151387,94685,91141,99295,72530,100314,104156,104400,103238,99058,83344,82998,203768,445306,11680,"37.507217264689004, 127.04261627038929",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,3,2110994,3,108106.53985507246,229987.7391304348,176553.97463768115,151427.2572463768,263305.1956521739,180847.29710144928,1777.0,797.0,0.0,797.0,494.0,56.0,0.0,58.0,99.0,91.0,42.0,12.0,58.0,470639,132906,109376,59339,54117,62942,51958,68275,68929,68768,68326,67185,65561,63594,205441,442634,11680,"37.48313403328187, 127.0615182258128",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2022,4,2110975,6,93866.34601449277,337750.8043478261,274273.6702898551,284101.8532608696,547024.8170289855,343017.6286231884,890.0,353.0,0.0,353.0,10837.0,25.0,0.0,19.0,40.0,15.0,15.0,2.0,159.0,342775,66467,74166,51817,50559,63525,36242,49057,51203,51502,51323,50562,44955,44172,203995,443091,11680,"37.48725902172483, 127.04517162847172",2959.0,41216.0,20880.0,22815.0,34009.0,12982.0,12744.0,688202.0,241787.0,295201.0,628558.0,157123.0,1,1
2022,3,2120185,21,350563.3229813664,552174.5305383023,393803.73757763975,354165.02639751555,669678.4099378883,511956.8799171843,3768.0,2428.0,0.0,2428.0,12764.0,53.0,3.0,259.0,407.0,162.0,59.0,24.0,77.0,2634519,462322,535049,417978,427736,508698,282736,389745,411485,414967,415579,406448,317771,278523,201955,445691,11680,"37.510691750707316, 127.02211217405002",8018.0,83859.0,40226.0,46542.0,78818.0,32458.0,26188.0,1010642.0,309388.0,386916.0,950260.0,314260.0,3,1
