연도,분기,상권_코드,점포수,시간대_00~06_매출_금액_평균,시간대_06~11_매출_금액_평균,시간대_11~14_매출_금액_평균,시간대_14~17_매출_금액_평균,시간대_17~21_매출_금액_평균,시간대_21~24_매출_금액_평균,총 상주인구 수,총 가구 수,아파트 가구 수,비아파트 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_1_생활인구_수,시간대_2_생활인구_수,시간대_3_생활인구_수,시간대_4_생활인구_수,시간대_5_생활인구_수,시간대_6_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,엑스좌표_값,와이좌표_값,시군구_코드,폴리곤_좌표,상권_중앙위경도_값,00~06시_지하철,06~11시_지하철,11~14시_지하철,14~17시_지하철,17~21시_지하철,21~24시_지하철,00~06시_버스,06~11시_버스,11~14시_버스,14~17시_버스,17~21시_버스,21~24시_버스,포함된_버정_수,포함된_역_수
2020,1,2110966,6,73069.81868131868,118041.91575091577,99532.7673992674,87333.87912087912,159770.10256410256,98849.4652014652,2887.0,1539.0,0.0,1539.0,1637.0,60.0,28.0,154.0,199.0,70.0,147.0,192.0,53.0,2182390,365530,432849,362242,365924,425912,229933,328801,348279,343812,349006,336595,252962,222935,203355,446590,11680,"POLYGON ((203386.8875 446798.087400001, 203407.9545 446726.7773, 203437.6201 446735.650699999, 203468.5037 446744.8881, 203500.5643 446754.47859999904, 203507.4872 446756.54859999905, 203544.1645 446767.52009999903, 203544.5818 446767.649599999, 203548.2415 446755.3057, 203580.3278 446647.107899999, 203580.1912 446647.0726, 203543.7329 446636.30330000096, 203537.4779 446634.4562, 203553.8527 446582.1829, 203569.4764 446530.20560000103, 203584.3987 446478.8587, 203551.0136 446465.988700001, 203518.14 446453.316299999, 203501.6843 446509.783600001, 203471.1546 446500.586200001, 203488.5065 446441.892100001, 203458.3809 446430.2786, 203440.258 446491.277799999, 203406.0425 446480.9703, 203415.2049 446450.059699999, 203313.5072 446420.065300001, 203320.8266 446455.2981, 203272.1852 446441.3334, 203265.3344 446439.366800001, 203249.9735 446434.9571, 203206.794 446422.5605, 203174.7244 446413.3562, 203128.321 446400.03859999997, 203128.3438 446406.9101, 203127.9397 446430.953299999, 203126.5287 446482.8748, 203125.098 446499.4157, 203124.7981 446502.8837, 203121.1861 446523.9253, 203163.5552 446534.0887, 203203.0041 446543.5515, 203253.171 446555.5855, 203294.0713 446565.396600001, 203298.22 446566.391899999, 203321.7803 446572.0438, 203346.3034 446577.9266, 203343.4249 446607.9471, 203343.1239 446611.0857, 203339.9994 446643.6719, 203338.3953 446660.4035, 203334.1484 446704.700300001, 203332.3955 446722.9838, 203331.462 446732.720100001, 203327.0363 446778.87659999897, 203334.5882 446782.3607, 203374.1447 446794.2553, 203386.8875 446798.087400001))","37.51878774810336, 127.03795107793988",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110967,9,282864.2442002442,174249.14896214896,195267.4065934066,176472.18315018315,363324.2478632479,301144.2722832723,1307.0,877.0,0.0,877.0,377.0,32.0,7.0,213.0,85.0,43.0,8.0,17.0,6.0,650443,135009,138267,102569,98334,107469,68795,97661,102253,102148,101803,99151,74394,73031,203382,444993,11680,"POLYGON ((203555.2797 445091.640000001, 203529.2241 445080.149700001, 203515.8374 445074.2468, 203512.1833 445072.635500001, 203545.8335 444982.4638, 203551.2721 444967.8894, 203521.5071 444955.159600001, 203490.1636 444942.5032, 203459.883 444930.252800001, 203429.5903 444917.1571, 203398.0401 444904.5331, 203368.1654 444891.876700001, 203381.3579 444857.0701, 203321.3487 444832.5414, 203308.2853 444867.119899999, 203294.9618 444902.385399999, 203281.7594 444937.3289, 203229.9201 444917.97519999905, 203177.3753 445058.562200001, 203210.9008 445071.0407, 203228.7356 445077.6789, 203242.2412 445090.86700000096, 203250.902 445099.32399999903, 203278.0116 445109.429400001, 203315.6731 445123.467, 203353.9896 445137.749399999, 203373.5353 445081.884199999, 203449.2943 445109.8772, 203474.1527 445119.0625, 203496.0952 445127.17039999895, 203509.8584 445132.255999999, 203537.013 445142.2903, 203567.1276 445153.4178, 203585.2912 445104.874399999, 203555.2797 445091.640000001))","37.50439861327024, 127.03824915298691",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110971,9,380182.8840048841,275537.30036630033,258445.29181929183,263212.8705738706,445172.409035409,361082.7460317461,3836.0,2425.0,0.0,2425.0,1542.0,130.0,41.0,815.0,550.0,128.0,40.0,27.0,36.0,839221,207050,183373,119149,116418,124057,89175,126713,130014,127206,128308,124702,101737,100541,203768,445306,11680,"POLYGON ((203543.1798 445522.33070000104, 203573.53 445437.6776, 203604.2425 445449.016000001, 203630.6962 445458.783299999, 203657.2948 445468.60270000104, 203674.7815 445475.058900001, 203684.2634 445478.516000001, 203723.2306 445492.72399999906, 203737.23070000001 445497.8287, 203747.6199 445501.6165, 203776.6211 445512.190199999, 203826.2859 445499.7831, 203837.3655 445461.658600001, 203842.1236 445445.284800001, 203845.7928 445432.661, 203887.907 445400.321900001, 203990.0995 445321.85019999905, 204083.3029 445250.314300001, 204129.786 445214.6373, 204135.6651 445212.8784, 204113.1097 445182.973300001, 204089.6064 445151.8202, 204033.1132 445195.0539, 204021.6776 445176.5119, 204019.7996 445173.4669, 203992.6105 445129.379799999, 203977.5426 445132.683599999, 203948.0177 445139.158, 203924.8419 445144.23960000096, 203918.5708 445147.114499999, 203904.8609 445088.4847, 203873.0771 445095.7382, 203843.9492 445102.3846, 203841.2962 445102.989499999, 203814.4053 445109.1261, 203796.8994 445113.1207, 203785.1394 445115.804500001, 203753.0336 445123.130999999, 203752.9986 445123.175899999, 203692.1848 445201.34940000105, 203685.8718 445209.5352, 203722.032 445236.910599999, 203722.184 445237.0306, 203789.8976 445290.497199999, 203771.6645 445304.5558, 203724.8433 445340.6577, 203703.6956 445332.71859999903, 203663.1192 445317.4859, 203659.4283 445316.0999, 203615.6759 445299.6743, 203568.3762 445360.4671, 203544.1389 445391.6184, 203481.2032 445367.3124, 203432.1401 445436.21639999904, 203401.5066 445470.08269999904, 203418.5097 445476.354800001, 203468.0704 445494.630100001, 203469.6839 445495.22509999905, 203543.1798 445522.33070000104))","37.507217264689004, 127.04261627038929",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110972,3,12249.527472527472,75018.52747252748,79290.39926739926,98058.23809523808,172395.8021978022,113321.9194139194,1995.0,1013.0,0.0,1013.0,2628.0,56.0,2.0,250.0,123.0,180.0,62.0,11.0,2.0,227419,67624,51264,27582,24528,29314,27106,33203,33584,33299,33485,32407,29940,31502,203786,443905,11680,"POLYGON ((203673.6731 444013.3288, 203698.38 443946.2547, 203728.5555 443957.5481, 203746.7273 443964.348300001, 203758.6482 443968.8105, 203790.8027 443980.843900001, 203815.2456 443915.277899999, 203845.5862 443926.623400001, 203868.5838 443935.2227, 203870.9678 443936.113700001, 203902.8974 443948.053099999, 203916.3332 443953.077299999, 203937.354 443960.9376, 203990.0661 443980.6481, 203976.5049 443938.8923, 203959.9778 443888.0034, 203909.3276 443868.48980000097, 203883.4449 443858.5174, 203878.036 443856.4333, 203864.68 443851.287799999, 203842.3136 443842.671, 203811.3399 443830.6986, 203777.3359 443817.5539, 203775.6264 443816.892999999, 203757.0005 443809.693299999, 203749.7188 443806.8786, 203722.1022 443796.203400001, 203644.2226 443812.671, 203631.7241 443846.3135, 203607.2643 443912.15650000103, 203600.2462 443931.0493, 203582.4694 443978.899599999, 203602.2263 443986.357799999, 203620.8178 443993.3761, 203639.1658 444000.3024, 203653.4736 444005.703500001, 203673.6731 444013.3288))","37.494594100718025, 127.04281264335714",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110974,6,123777.8021978022,146916.42673992674,130379.5238095238,114724.58608058609,207118.89194139195,150709.19413919412,1479.0,770.0,0.0,770.0,292.0,57.0,6.0,206.0,166.0,43.0,19.0,10.0,85.0,725628,186263,158102,93003,91766,111694,84800,105929,108449,106274,108662,105254,95930,95130,203957,446014,11680,"POLYGON ((203910.8673 445912.673699999, 203883.2899 445902.5627, 203869.7521 445947.8113, 203867.5412 445955.200999999, 203857.2418 445989.623600001, 203850.9804 446010.55330000096, 203846.4502 446025.6921, 203840.351 446046.0788, 203875.5654 446059.098300001, 203894.8502 446066.22760000103, 203942.5795 446083.873199999, 203979.9686 446097.6962, 203997.1408 446104.0449, 204029.0263 446115.83300000103, 204056.0039 446125.806700001, 204072.8897 446080.0195, 204091.973 446028.273399999, 204107.9558 445984.934699999, 204068.0093 445970.28859999997, 204049.2917 445963.425899999, 204028.9809 445955.97959999903, 204022.397 445953.5656, 203994.8464 445943.464199999, 203965.7768 445932.8058, 203938.0102 445922.625399999, 203910.8673 445912.673699999))","37.51359558431378, 127.04475767819501",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110975,6,84833.38827838827,256958.6227106228,239445.26739926732,283060.26923076925,382445.5073260073,266180.3333333333,944.0,361.0,0.0,361.0,10837.0,25.0,2.0,22.0,46.0,17.0,9.0,24.0,130.0,284284,56700,61617,40801,40331,53176,31658,40936,41913,40616,41517,40909,38917,39478,203995,443091,11680,"POLYGON ((204039.0045 443140.775599999, 204062.4727 443114.9922, 204100.5388 443137.1098, 204113.2363 443114.8368, 204117.0747 443108.10390000104, 204143.1357 443062.389, 204169.7193 443077.9976, 204172.0391 443079.3684, 204174.281 443080.684699999, 204183.6097 443063.675000001, 204154.3465 443046.5657, 204147.3766 443042.4855, 204133.3101 443034.2642, 204126.6569 443030.3749, 204120.3825 443026.70680000103, 204119.747 443026.335200001, 204116.7272 443024.575300001, 204115.8671 443024.0713, 204113.3422 443022.59139999904, 204113.0069 443022.39550000103, 204102.3893 443016.2141, 204094.5066 443011.6252, 204093.3086 443010.9274, 204081.9927 443004.3401, 204080.4377 443003.434900001, 204065.548 442994.7686, 204039.0985 442979.374399999, 204035.4186 442977.2344, 204023.4623 442970.2728, 204013.349 442964.384099999, 204007.8591 442961.504100001, 204004.1692 442959.5539, 203989.8792 442953.023700001, 203978.7557 442948.524599999, 203964.5646 442942.784600001, 203962.5098 442941.953400001, 203960.6319 442941.312999999, 203940.93 442934.5931, 203934.4421 442932.804, 203927.0402 442930.7629, 203923.2202 442929.949899999, 203920.5522 442929.381899999, 203915.1514 442928.232000001, 203910.4218 442927.22509999905, 203907.9577 442926.7004, 203905.1505 442926.10270000104, 203904.0103 442925.8627, 203898.6545 442924.7564, 203891.2494 442923.22729999904, 203889.5917 442922.884400001, 203885.8076 442922.1029, 203885.5607 442922.05230000097, 203872.0927 442919.6964, 203871.4578 442939.6647, 203871.4928 442987.46859999903, 203871.5068 443006.7074, 203871.5119 443013.698799999, 203871.5248 443031.321799999, 203871.5437 443057.323899999, 203817.5058 443062.2476, 203869.7211 443117.180199999, 203874.19 443122.014799999, 203885.6816 443134.4465, 203890.2247 443135.6929, 203915.3978 443142.60019999905, 203952.4697 443152.772299999, 203968.7142 443201.5272, 203972.0914 443211.66310000105, 203981.7602 443240.6821, 204019.0624 443227.575200001, 204029.072 443224.0579, 204029.6268 443215.6173, 204030.9134 443196.041200001, 204015.6423 443173.9001, 204013.1495 443169.181500001, 204039.0045 443140.775599999))","37.48725902172483, 127.04517162847172",10593.0,578298.0,180878.0,215399.0,526170.0,132989.0,9097.0,119265.0,42935.0,52637.0,93142.0,43469.0,3,1
2020,1,2110976,6,45202.32967032967,80956.92124542124,79343.14652014652,80498.19047619047,175546.42124542125,114267.2106227106,2011.0,1046.0,0.0,1046.0,578.0,52.0,0.0,99.0,133.0,75.0,92.0,46.0,31.0,763023,166711,156744,113701,109645,129012,87210,107203,114215,112378,114227,114135,105521,95345,204029,446915,11680,"POLYGON ((204092.6716 447056.1207, 204104.7026 447049.8389, 204113.6864 447059.183, 204138.5564 447046.0265, 204132.6246 447034.9915, 204136.6141 447008.209799999, 204156.162 446999.528200001, 204167.323 446994.5714, 204200.255 446979.945, 204179.2699 446932.652100001, 204168.8487 446909.1677, 204162.7752 446895.48090000096, 204161.3094 446892.1774, 204164.5019 446890.84139999904, 204178.2989 446884.185699999, 204164.7524 446854.4048, 204163.4292 446850.65399999905, 204146.2394 446858.2152, 204129.2042 446819.825200001, 204115.7867 446789.587200001, 204105.85080000001 446787.3476, 204096.114 446835.22770000104, 204085.1643 446840.3244, 204060.7995 446833.998, 204053.4187 446867.3309, 204034.9338 446950.810699999, 203993.2762 446958.78879999905, 203977.2756 446883.470899999, 203975.3645 446874.475299999, 203965.3697 446827.4296, 203964.2145 446821.9915, 203952.8584 446768.5348, 203947.4958 446743.291999999, 203859.7863 446762.9323, 203865.1917 446788.315199999, 203876.5265 446841.53790000104, 203887.506 446893.09170000104, 203906.348 446981.5667, 203941.0741 446974.4422, 203973.1485 446967.7205, 203987.0969 447033.7752, 203992.1986 447043.380200001, 203987.9092 447071.3709, 204027.6298 447077.580499999, 204087.5092 447086.941400001, 204092.6716 447056.1207))","37.52171331120836, 127.04557700798111",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110977,9,45050.420024420026,56870.04151404151,52003.015873015866,47840.65934065934,86767.8485958486,65886.61660561661,707.0,335.0,0.0,335.0,148.0,14.0,3.0,35.0,56.0,14.0,0.0,0.0,0.0,131234,32101,26947,18165,17659,20905,15455,19571,19707,19529,19583,19236,16945,16662,204149,441990,11680,"POLYGON ((204179.0836 441930.24090000096, 204153.4722 441909.03869999904, 204045.795 442038.899900001, 204082.3376 442047.011299999, 204115.4632 442054.36480000097, 204148.4048 442061.6763, 204185.7193 442069.959799999, 204250.7731 441989.5886, 204225.2207 441968.4353, 204202.0482 441949.252, 204179.0836 441930.24090000096))","37.477338239228565, 127.04690671040551",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110980,3,60238.172161172166,90838.10622710624,55918.307692307695,60762.534798534805,148005.49816849816,120885.75091575092,2707.0,1114.0,0.0,1114.0,663.0,75.0,14.0,155.0,238.0,188.0,20.0,49.0,15.0,638433,164104,133943,80409,79642,101461,78874,93804,94415,94167,94078,94506,84395,83067,204264,442377,11680,"POLYGON ((204319.7927 442350.318800001, 204329.82 442327.4431, 204347.0719 442328.7883, 204411.3171 442282.90080000105, 204418.4042 442276.935900001, 204445.3045 442241.784600001, 204461.8371 442230.9946, 204478.6685 442220.009500001, 204483.8987 442210.96749999904, 204473.0439 442205.3533, 204460.34 442198.791200001, 204448.7783 442194.134099999, 204432.0874 442187.41389999905, 204429.2625 442186.2588, 204408.91330000001 442214.5693, 204348.7802 442206.84290000104, 204302.6092 442200.910599999, 204266.8737 442196.3191, 204266.5607 442196.277100001, 204152.6718 442180.9114, 204152.6717 442185.8793, 204158.7061 442221.8091, 204165.6414 442263.107899999, 204117.076 442252.045299999, 204091.4143 442246.199899999, 204053.2287 442237.5014, 204044.367 442276.80100000097, 204044.2977 442277.1085, 204040.2959 442294.855699999, 204074.1021 442323.66589999903, 204132.2832 442353.5548, 204131.6553 442359.97880000103, 204109.1717 442401.753000001, 204082.8911 442450.5825, 204080.3291 442455.7872, 204094.5932 442465.614499999, 204198.6508 442537.305400001, 204219.2588 442551.5031, 204239.5324 442565.4707, 204241.7534 442567.0009, 204252.3323 442574.8871, 204284.3952 442531.9178, 204342.9369 442453.462200001, 204314.2477 442412.7162, 204309.2602 442388.818299999, 204308.9813 442380.9323, 204308.9793 442380.8803, 204310.7729 442375.8112, 204319.7007 442350.5788, 204319.7927 442350.318800001))","37.4808246207884, 127.04820908778728",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110981,9,111115.73992673992,158394.18803418803,150392.24053724052,143726.78021978022,266227.0573870574,163615.42857142858,2105.0,876.0,0.0,876.0,361.0,52.0,14.0,128.0,232.0,153.0,12.0,4.0,0.0,524293,147995,108868,65244,61052,78078,63057,76615,75931,76300,75494,73664,72364,73925,204328,441787,11680,"POLYGON ((204374.6361 441640.827299999, 204320.90350000001 441596.3201, 204309.4585 441610.159800001, 204293.028 441630.01940000104, 204291.1969 441632.2282, 204312.9201 441650.1593, 204243.6192 441733.4813, 204227.8741 441752.41200000106, 204212.8187 441770.6415, 204147.7492 441849.42909999896, 204180.2595 441876.192299999, 204212.9388 441903.0946, 204246.3631 441930.6099, 204277.65840000001 441956.373299999, 204315.2116 441987.28759999905, 204378.9304 441910.076199999, 204395.0447 441890.5496, 204409.6428 441872.861, 204433.083 441844.45560000103, 204460.1033 441811.713300001, 204504.7973 441757.55529999896, 204509.1668 441752.260600001, 204449.8444 441703.123199999, 204408.7431 441669.078500001, 204374.6361 441640.827299999))","37.47550836944001, 127.04892921001091",,,,,,,495.0,22854.0,11650.0,14711.0,22847.0,6862.0,4,0
2020,1,2110983,3,107218.8131868132,390314.6117216117,567679.3186813187,594502.3992673993,907703.0842490843,625158.7545787545,2836.0,1257.0,0.0,1257.0,783.0,65.0,10.0,190.0,223.0,121.0,44.0,9.0,5.0,528604,142178,110491,62355,61806,83707,68065,76035,76014,76993,76626,76814,73242,72878,204436,442033,11680,"POLYGON ((204509.9034 441908.259400001, 204433.083 441844.45560000103, 204409.6428 441872.861, 204395.0447 441890.5496, 204378.9304 441910.076199999, 204414.4386 441939.354499999, 204386.9923 441972.550899999, 204329.03 442042.65650000103, 204258.1248 442128.4165, 204302.3764 442134.4882, 204347.5299 442140.207900001, 204394.6755 442146.5535, 204437.323 442152.294199999, 204478.8565 442157.8848, 204478.8766 442157.900900001, 204506.4869 442181.2161, 204488.6997 442202.6667, 204483.8987 442210.96749999904, 204489.1526 442213.6976, 204496.7774 442218.6657, 204501.5064 442221.773700001, 204563.6216 442177.3551, 204613.1989 442127.22629999905, 204583.6778 442088.1251, 204561.2255 442058.442, 204539.2022 442029.324899999, 204506.0177 442012.10040000104, 204473.9483 441988.4222, 204482.3737 441962.7214, 204497.3109 441941.618899999, 204537.1677 441930.9046, 204509.9034 441908.259400001))","37.47772434054866, 127.05015165991955",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110984,12,68735.03754578755,101412.84065934064,113742.66575091577,94310.20054945054,222610.61263736265,130278.69322344325,4522.0,1948.0,0.0,1948.0,1556.0,107.0,30.0,399.0,353.0,203.0,44.0,16.0,34.0,964524,326912,223397,106735,90677,110388,106415,138404,140210,139458,138293,138107,133935,136115,204614,441586,11680,"POLYGON ((204866.8079 441716.1172, 204880.6796 441708.628000001, 204915.3854 441651.543199999, 204904.8461 441644.443399999, 204892.1116 441635.8649, 204884.2277 441630.490700001, 204872.8505 441622.735400001, 204865.6593 441617.8336, 204839.3158 441599.67720000097, 204821.0596 441584.5056, 204814.7222 441579.2391, 204808.3583 441573.945499999, 204790.1139 441558.7699, 204745.034 441521.4133, 204731.7201 441510.3804, 204718.459 441499.3913, 204705.1052 441488.3254, 204681.4209 441468.698799999, 204678.8662 441466.58180000103, 204642.9984 441437.4518, 204630.9691 441427.682399999, 204550.4946 441362.3246, 204535.353 441380.8157, 204527.4505 441374.30529999896, 204527.4016 441374.309900001, 204502.5605 441376.66499999905, 204493.47580000001 441387.649, 204422.1109 441473.9341, 204409.0196 441489.762499999, 204407.123 441492.056299999, 204405.1995 441494.382400001, 204352.9288 441557.601, 204351.2479 441559.6338, 204349.1088 441562.220899999, 204332.5387 441582.250499999, 204320.90350000001 441596.3201, 204374.6361 441640.827299999, 204408.7431 441669.078500001, 204449.8444 441703.123199999, 204509.1668 441752.260600001, 204518.972 441740.357899999, 204535.6761 441727.702199999, 204546.722 441722.04649999907, 204555.066 441719.1086, 204576.8789 441714.797, 204588.8748 441714.8512, 204598.4307 441716.15729999903, 204609.8806 441719.032500001, 204622.6594 441724.2037, 204631.7353 441729.5198, 204642.518 441737.8599, 204643.3186 441738.491, 204757.35570000001 441828.386, 204765.828 441802.596899999, 204779.2741 441786.954700001, 204802.4801 441761.3397, 204822.4904 441738.5823, 204851.3865 441724.1742, 204857.9019 441720.9255, 204866.8079 441716.1172))","37.4736959569425, 127.05216125750721",,,,,,,199.0,4325.0,1743.0,2018.0,3492.0,1150.0,1,0
2020,1,2110985,3,198378.8095238096,158691.7728937729,160605.47985347986,193056.0732600733,309029.4139194139,246867.4065934066,980.0,472.0,0.0,472.0,1338.0,27.0,0.0,21.0,42.0,45.0,27.0,6.0,98.0,318301,69924,67524,46330,45806,53178,35539,46000,47310,46863,47853,47158,42697,40422,204619,447061,11680,"POLYGON ((204563.8664 446962.0231, 204528.4289 446941.0217, 204518.8392 446963.4146, 204512.7775 446977.5692, 204502.0651 447002.5847, 204499.7677 447007.9496, 204492.2481 447025.509199999, 204462.421 447095.160399999, 204463.7752 447097.04560000106, 204491.4721 447135.60349999904, 204502.8428 447151.433599999, 204527.5595 447155.2029, 204548.3293 447158.371200001, 204584.0348 447163.81680000003, 204644.0906 447172.9769, 204682.1258 447178.7783, 204697.5547 447180.3795, 204706.9296 447180.7546, 204714.6326 447179.4417, 204723.4455 447176.0669, 204732.0866 447171.5671, 204739.5866 447166.692299999, 204745.02360000001 447161.6304, 204749.5397 447155.817500001, 204752.7268 447150.3486, 204755.3518 447145.0987, 204774.0943 447101.6373, 204725.0411 447080.28680000105, 204713.7267 447069.843800001, 204688.7158 447046.759099999, 204656.8106 447017.311100001, 204648.6528 447012.449100001, 204618.3097 446994.3641, 204595.8277 446980.96450000105, 204563.8664 446962.0231))","37.523026010525676, 127.0522521435632",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110988,3,52457.194139194144,104375.33333333334,80834.46886446887,96345.45421245422,199656.37728937727,171149.81318681315,1340.0,480.0,0.0,480.0,1594.0,19.0,0.0,0.0,4.0,5.0,19.0,12.0,305.0,198220,36951,44211,29563,29582,35763,22151,28256,28951,28512,28957,28640,27983,26922,204808,446522,11680,"POLYGON ((204857.9055 446429.702199999, 204788.4116 446339.8248, 204788.2609 446339.888800001, 204765.7195 446349.4594, 204745.4526 446358.063999999, 204722.89429999999 446367.640799999, 204722.6736 446367.7345, 204722.5366 446367.7925, 204712.9846 446371.759299999, 204657.5728 446394.77019999904, 204659.1489 446396.803099999, 204649.969 446418.61460000096, 204646.6791 446426.431299999, 204641.6073 446438.482000001, 204635.0543 446454.0516, 204623.3131 446484.3028, 204671.149 446495.3321, 204682.08179999999 446497.85270000104, 204667.875 446562.369100001, 204662.7574 446585.608999999, 204650.3258 446642.061899999, 204669.654 446646.4246, 204760.9008 446667.016000001, 204843.749 446685.712200001, 204855.4677 446688.356699999, 204869.6517 446691.557600001, 204873.0672 446692.328500001, 204909.9146 446700.6447, 204932.9859 446705.8519, 204945.5555 446653.1927, 204951.7494 446627.244200001, 204951.9835 446626.2632, 204984.5778 446601.388900001, 204988.5477 446598.35920000105, 204964.2575 446567.08180000103, 204929.3114 446522.0846, 204929.2524 446522.0086, 204858.2656 446430.168199999, 204857.9055 446429.702199999))","37.51816864142927, 127.05438666812174",30923.0,1209491.0,316468.0,391649.0,943567.0,233297.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
2020,1,2110989,9,86405.76556776557,74658.58363858364,62596.081807081806,68563.50305250306,153502.98046398046,96853.35653235653,1575.0,908.0,0.0,908.0,444.0,59.0,2.0,306.0,232.0,96.0,26.0,6.0,3.0,632935,133641,127283,97892,95799,112143,66178,96064,96570,96174,97714,94603,77560,74250,204813,444816,11680,"POLYGON ((204907.7169 444959.42600000097, 204921.6394 444925.339, 204966.618 444943.72729999904, 204968.884 444930.5097, 204972.8756 444907.22650000104, 204982.403 444851.65310000104, 204956.1104 444840.9417, 204937.5516 444833.3815, 204920.068 444826.258300001, 204902.0711 444818.926899999, 204886.1394 444812.436799999, 204858.1998 444801.0595, 204852.2669 444798.6434, 204824.3113 444787.26, 204828.1864 444784.8071, 204856.8123 444714.745200001, 204849.2379 444711.652899999, 204827.0603 444702.5989, 204825.7348 444702.057700001, 204825.6818 444702.03570000106, 204804.2118 444693.2689, 204758.0677 444674.4268, 204761.806 444719.763599999, 204765.3913 444763.245200001, 204761.1302 444761.498199999, 204727.7718 444747.823799999, 204727.2808 444747.6229, 204694.9423 444734.3664, 204662.8727 444721.3379, 204660.3917 444724.585899999, 204641.36000000002 444772.960200001, 204674.791 444786.8432, 204707.8743 444800.43899999897, 204741.6402 444813.184900001, 204729.4329 444845.60029999906, 204723.71110000001 444860.7939, 204716.2887 444880.5035, 204744.1773 444891.9739, 204777.1228 444905.5243, 204803.7984 444916.5286, 204835.476 444929.596999999, 204859.3559 444871.135, 204895.1787 444886.384099999, 204871.1754 444944.3695, 204897.8721 444955.369899999, 204907.7169 444959.42600000097))","37.50279748516958, 127.05443206338535",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2020,1,2110992,18,78996.98534798535,93698.1794871795,99126.92124542124,102729.34737484738,195870.778998779,145691.0280830281,8040.0,3724.0,0.0,3724.0,2179.0,203.0,18.0,727.0,607.0,317.0,115.0,78.0,65.0,1847671,519625,375913,206037,205844,298234,242017,260726,261566,259118,260243,255881,270556,279578,204993,444495,11680,"POLYGON ((205066.5977 444645.3621, 205091.9755 444584.266000001, 205140.0618 444604.067600001, 205147.5166 444607.137700001, 205157.747 444611.35040000104, 205170.4773 444616.59259999904, 205175.6922 444618.7401, 205203.0105 444629.989399999, 205230.4874 444641.3048, 205284.8191 444510.002699999, 205278.6002 444507.443600001, 205305.302 444444.3226, 205283.6745 444435.5759, 205278.2404 444433.3783, 205267.1632 444428.8983, 205251.3868 444422.517899999, 205250.2778 444422.069900001, 205233.5921 444415.32159999904, 205223.1972 444411.1176, 205192.8776 444398.8561, 205171.367 444390.1568, 205127.9126 444372.5833, 205084.8073 444355.149700001, 205058.7856 444344.626399999, 205073.7237 444330.6198, 204951.8355 444283.0592, 204945.3022 444298.9859, 204938.5249 444315.508199999, 204927.8595 444341.5087, 204920.2814 444359.983100001, 204902.7419 444402.7435, 204894.0582 444423.91359999997, 204866.3879 444491.370200001, 204841.6212 444481.1799, 204801.4668 444464.658299999, 204766.3112 444450.1928, 204751.4 444444.057700001, 204729.6708 444435.1174, 204714.8713 444474.3959, 204701.857 444508.9374, 204682.2721 444560.9146, 204715.9417 444574.741, 204724.0196 444578.0581, 204750.8382 444589.0704, 204814.6792 444615.2863, 204834.3272 444623.35469999904, 204819.0157 444658.9011, 204840.9021 444667.691199999, 204843.532 444668.747400001, 204862.6505 444676.425799999, 204883.0731 444684.628000001, 204882.0378 444672.6359, 204879.3803 444641.8551, 204898.1899 444649.55330000096, 204933.1324 444663.8528, 204947.2392 444669.626, 204968.371 444678.2742, 204974.4188 444680.749299999, 205003.3565 444692.592700001, 205040.6419 444707.85119999904, 205066.5977 444645.3621))","37.4999043020278, 127.05646557351078",,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0
